HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.MBD @CopyRight 赵子祯
Time	TwHtMLxt  N_0	TwHtMLxt  N_1	TwHtMLxt  N_2	TwHtMLxt  N_3	TwHtMLxt  N_4	TwHtMLxt  N_5	TwHtMLxt  N_7	TwHtMLxt  N_8	TwHtMLxt  N_9	TwHtMLxt  N_10	TwHtMLyt  N_0	TwHtMLyt  N_1	TwHtMLyt  N_2	TwHtMLyt  N_3	TwHtMLyt  N_4	TwHtMLyt  N_5	TwHtMLyt  N_7	TwHtMLyt  N_8	TwHtMLyt  N_9	TwHtMLyt  N_10	TwHtMLzt  N_0	TwHtMLzt  N_1	TwHtMLzt  N_2	TwHtMLzt  N_3	TwHtMLzt  N_4	TwHtMLzt  N_5	TwHtMLzt  N_7	TwHtMLzt  N_8	TwHtMLzt  N_9	TwHtMLzt  N_10	TwHtFLxt  N_0	TwHtFLxt  N_1	TwHtFLxt  N_2	TwHtFLxt  N_3	TwHtFLxt  N_4	TwHtFLxt  N_5	TwHtFLxt  N_7	TwHtFLxt  N_8	TwHtFLxt  N_9	TwHtFLxt  N_10	TwHtFLyt  N_0	TwHtFLyt  N_1	TwHtFLyt  N_2	TwHtFLyt  N_3	TwHtFLyt  N_4	TwHtFLyt  N_5	TwHtFLyt  N_7	TwHtFLyt  N_8	TwHtFLyt  N_9	TwHtFLyt  N_10	TwHtFLzt  N_0	TwHtFLzt  N_1	TwHtFLzt  N_2	TwHtFLzt  N_3	TwHtFLzt  N_4	TwHtFLzt  N_5	TwHtFLzt  N_7	TwHtFLzt  N_8	TwHtFLzt  N_9	TwHtFLzt  N_10	
5.300000	-3480.947021	-2976.676758	-2469.575195	-1959.241089	-1445.214478	-927.471069	114.967972	634.872986	1149.014038	1654.268066	13866.475586	12479.780273	11084.841797	9681.311523	8268.379883	6845.166504	3965.587891	2509.331787	1043.274048	-430.225494	805.893127	806.073486	806.181335	806.213013	806.175293	806.090027	805.920471	805.911194	805.974182	806.074829	178.172455	179.228378	180.206177	181.209595	182.305252	183.519684	186.215836	187.570145	188.805466	189.958069	64.829636	65.145187	65.411583	65.730431	66.138283	66.608192	67.355888	67.357910	66.918770	65.463921	-5927.971680	-5826.881348	-5484.252441	-5165.672363	-4870.304688	-4597.298828	-4114.959473	-3903.925293	-3711.843750	-3500.680664	
5.350000	-3776.201660	-3198.929443	-2619.451904	-2039.034302	-1459.354980	-882.496521	252.866913	805.992981	1345.860840	1871.727173	13649.971680	12273.512695	10889.053711	9496.561523	8095.619629	6685.722168	3837.584717	2399.353516	952.395081	-501.515076	721.201904	721.387268	721.494324	721.519165	721.468750	721.367004	721.168335	721.153992	721.220459	721.330383	176.861313	177.913620	178.881836	179.838547	180.833328	181.890045	184.155487	185.289871	186.346710	187.406982	74.233009	74.617775	74.921547	75.084122	75.048935	74.765556	73.298668	72.070793	70.515228	68.115715	-5927.586426	-5826.494629	-5483.866699	-5165.286621	-4869.920410	-4596.914551	-4114.580078	-3903.547852	-3711.468262	-3500.307373	
5.400000	-4060.142822	-3407.414062	-2753.232910	-2100.666504	-1453.713867	-816.747131	411.147278	996.046692	1559.465332	2103.243408	13479.183594	12107.275391	10727.478516	9339.880859	7944.229004	6540.166016	3705.731201	2275.378418	836.847107	-608.298340	626.514282	626.688354	626.782104	626.790833	626.722900	626.603210	626.378479	626.361694	626.433533	626.553101	176.279160	177.327759	178.288422	179.222549	180.173355	181.163467	183.247192	184.285675	185.259933	186.264984	83.957130	84.407257	84.743813	84.730057	84.207649	83.100128	79.214317	76.642235	73.864006	70.422394	-5932.913574	-5831.822266	-5489.193359	-5170.613770	-4875.248047	-4602.244141	-4119.913086	-3908.882812	-3716.805176	-3505.645996	
5.450000	-4214.796387	-3511.020508	-2806.423096	-2105.384766	-1413.593872	-737.096558	549.371460	1152.806396	1728.610229	2280.501221	13352.660156	11980.266602	10599.977539	9211.832031	7815.531738	6410.675293	3574.189453	2142.669434	703.004150	-743.137573	533.415100	533.561523	533.630188	533.616882	533.530029	533.395081	533.153625	533.136353	533.212708	533.338013	176.342346	177.387589	178.342819	179.275681	180.232620	181.236572	183.360229	184.415390	185.397064	186.390625	90.541046	91.027145	91.377739	91.226685	90.340721	88.623703	82.953011	79.386650	75.699394	71.470085	-5943.309082	-5842.217285	-5499.588867	-5181.008789	-4885.643555	-4612.640137	-4130.312988	-3919.284668	-3727.208740	-3516.051025	
5.500000	-4149.625488	-3438.924072	-2727.742676	-2020.861328	-1324.489014	-645.193787	640.055542	1239.272949	1808.730469	2352.718994	13282.294922	11900.250000	10510.322266	9112.647461	7707.029297	6293.187012	3440.139648	2001.169922	554.622742	-897.913086	453.094116	453.201447	453.238037	453.200195	453.096436	452.951569	452.704926	452.688507	452.765259	452.889343	177.585236	178.635406	179.590881	180.513214	181.444901	182.407486	184.406189	185.386246	186.292816	187.209457	91.444382	91.920914	92.257805	92.048096	91.034477	89.113708	82.856232	78.960770	74.966705	70.455025	-5957.403320	-5856.311035	-5513.683105	-5195.104004	-4899.738281	-4626.737305	-4144.411133	-3933.385254	-3741.310791	-3530.154541	
5.550000	-3829.543213	-3162.015869	-2494.047607	-1829.857788	-1174.949829	-535.198792	678.603821	1246.127441	1786.156860	2302.232910	13268.586914	11866.430664	10456.529297	9039.414062	7615.385742	6184.664062	3303.776123	1853.981689	398.338715	-1062.150513	394.369415	394.434021	394.437378	394.376740	394.260315	394.111572	393.869934	393.854370	393.927032	394.042877	180.176849	181.243561	182.205978	183.089050	183.914124	184.697495	186.172165	186.862411	187.508392	188.219193	85.896225	86.316635	86.611427	86.425232	85.530243	83.830330	78.247734	74.731003	71.079910	66.854286	-5973.292480	-5872.201172	-5529.573242	-5210.995117	-4915.629883	-4642.628906	-4160.306152	-3949.280762	-3757.208008	-3546.052979	
5.600000	-3277.741699	-2696.040283	-2113.726807	-1533.772583	-960.084717	-396.948486	681.890381	1191.692993	1679.696045	2147.788818	13286.202148	11859.567383	10425.389648	8984.724609	7538.546875	6087.726074	3174.526855	1712.634399	247.091446	-1221.916992	361.607666	361.633850	361.608337	361.529541	361.405487	361.257660	361.027008	361.011719	361.077148	361.180878	183.331512	184.418884	185.390656	186.221497	186.904007	187.447601	188.224731	188.533401	188.841278	189.297028	74.856209	75.185661	75.416336	75.310890	74.710159	73.536568	69.549431	66.938400	64.126114	60.650917	-5988.823730	-5887.733887	-5545.105469	-5226.527344	-4931.164062	-4658.163086	-4175.842285	-3964.817871	-3772.746094	-3561.592041	
5.650000	-2558.908203	-2089.674316	-1619.576050	-1150.023071	-682.910095	-220.504120	680.210449	1113.578857	1532.701538	1937.463257	13297.866211	11851.889648	10398.490234	8939.041016	7474.923340	6007.406250	3065.606201	1591.890381	115.878586	-1362.735107	354.456360	354.454193	354.408081	354.317535	354.190277	354.045807	353.826538	353.810333	353.867676	353.959656	185.823929	186.924271	187.901505	188.700211	189.295731	189.693329	190.045746	190.121613	190.222565	190.521301	60.386131	60.607063	60.761490	60.760223	60.531227	60.022236	58.062344	56.616104	54.899788	52.449223	-6001.889160	-5900.800293	-5558.172363	-5239.595703	-4944.231934	-4671.231445	-4188.911621	-3977.887451	-3785.816162	-3574.663330	
5.700000	-1757.128540	-1407.829468	-1057.442993	-705.853271	-352.980865	0.906904	707.662720	1056.724121	1399.317871	1733.458618	13281.970703	11826.799805	10364.181641	8895.460938	7421.985840	5944.991699	2983.839355	1500.291016	14.408295	-1474.048584	369.708374	369.692108	369.636200	369.540619	369.413116	369.271912	369.059113	369.040741	369.091034	369.175049	187.007751	188.108582	189.084793	189.885117	190.487061	190.896271	191.281616	191.373245	191.485321	191.786774	44.954842	45.067295	45.143772	45.239632	45.368912	45.506172	45.539833	45.255939	44.652271	43.289433	-6010.783691	-5909.694336	-5567.068848	-5248.492676	-4953.129395	-4680.128906	-4197.809570	-3986.785400	-3794.714600	-3583.562012	
5.750000	-956.801636	-716.422668	-474.858398	-230.817886	17.309855	270.833496	794.865295	1062.692261	1330.516724	1595.030273	13242.913086	11786.310547	10322.175781	8851.668945	7375.896484	5895.862305	2925.824219	1436.422485	-56.041080	-1551.496338	402.856964	402.842834	402.788605	402.694458	402.568176	402.427765	402.213348	402.191650	402.237854	402.319611	187.191849	188.286240	189.257721	190.074493	190.725250	191.218353	191.849060	192.073914	192.302368	192.689667	30.942221	30.961843	30.968102	31.127285	31.520817	32.146538	33.721802	34.359482	34.662041	34.244286	-6014.425781	-5913.336914	-5570.711914	-5252.135742	-4956.773926	-4683.773926	-4201.454102	-3990.430176	-3798.359619	-3587.207275	
5.800000	-225.855408	-68.927711	89.061935	249.954102	416.096588	589.595093	962.269043	1159.729126	1360.994019	1562.347046	13195.999023	11740.735352	10277.922852	8808.646484	7333.905762	5854.605957	2884.823486	1394.892090	-98.498260	-1595.173096	449.141846	449.144867	449.102631	449.015076	448.890442	448.747498	448.522736	448.497437	448.543762	448.630280	187.020874	188.110016	189.076889	189.897766	190.566254	191.092239	191.826263	192.111816	192.398621	192.842850	20.210278	20.164770	20.115730	20.280165	20.772566	21.606081	23.903324	25.012726	25.819691	26.024427	-6012.482910	-5911.394531	-5568.770020	-5250.194824	-4954.832520	-4681.831543	-4199.512207	-3988.488037	-3796.417236	-3585.265137	
5.850000	400.038940	505.795227	612.198181	720.857239	833.856689	953.116150	1214.204468	1355.036743	1500.033325	1646.195801	13146.818359	11694.360352	10234.428711	8768.170898	7296.683105	5820.931152	2859.233887	1373.731323	-115.149719	-1607.404175	504.043060	504.073547	504.050385	503.972839	503.849487	503.701263	503.460114	503.432129	503.483582	503.582062	186.662781	187.748993	188.712006	189.520676	190.164825	190.654526	191.297470	191.543427	191.806595	192.262955	13.637247	13.559384	13.472936	13.569682	13.953629	14.642484	16.627558	17.636555	18.431265	18.828197	-6005.369629	-5904.281738	-5561.657227	-5243.081055	-4947.719727	-4674.719727	-4192.400391	-3981.375977	-3789.304932	-3578.153076	
5.900000	928.900085	1011.896057	1094.843750	1178.418579	1263.535278	1351.033203	1534.715210	1630.357422	1727.306519	1824.284668	13088.227539	11643.208984	10190.775391	8732.081055	7268.214844	5800.132324	2853.736816	1375.711670	-105.953102	-1591.336670	562.616150	562.677734	562.675964	562.609619	562.487427	562.332947	562.074280	562.045654	562.106750	562.222717	185.707825	186.787415	187.744614	188.546783	189.183640	189.666458	190.307465	190.565384	190.853928	191.367981	10.725706	10.642902	10.533978	10.496529	10.584258	10.809123	11.541427	11.925882	12.230290	12.408401	-5994.163574	-5893.076660	-5550.452148	-5231.875977	-4936.515137	-4663.515137	-4181.195312	-3970.170410	-3778.099365	-3566.946777	
5.950000	1409.688599	1484.334595	1558.078735	1630.297485	1700.264893	1767.265381	1890.301025	1946.031738	1998.357056	2048.203125	13018.038086	11587.242188	10148.968750	8704.120117	7253.458008	5797.600586	2871.712891	1401.776367	-73.128151	-1552.750122	619.649780	619.739197	619.757385	619.701233	619.580933	619.421082	619.148926	619.122375	619.195984	619.331665	183.878204	184.943237	185.890976	186.712799	187.412872	188.007187	188.989975	189.447266	189.926712	190.622955	9.672486	9.596673	9.471711	9.265100	8.959048	8.553418	7.535324	7.010906	6.557079	6.263367	-5980.469727	-5879.383301	-5536.759277	-5218.184082	-4922.823242	-4649.823730	-4167.503418	-3956.478271	-3764.405273	-3553.251953	
6.000000	1913.118530	1974.679565	2034.505127	2090.790283	2141.304688	2183.895752	2239.815918	2252.953613	2258.103516	2258.168701	12954.634766	11541.128906	10119.986328	8691.674805	7256.393066	5814.190430	2908.855225	1445.596680	-24.716043	-1501.206909	670.330872	670.440918	670.474060	670.427185	670.309509	670.147644	669.870056	669.847900	669.933960	670.087769	181.651138	182.697952	183.635223	184.496811	185.311737	186.103317	187.675201	188.466202	189.254654	190.221344	8.010627	7.933876	7.788488	7.422693	6.752495	5.765361	3.126312	1.750844	0.574157	-0.206291	-5966.197754	-5865.110840	-5522.487793	-5203.913574	-4908.551758	-4635.552246	-4153.230957	-3942.204346	-3750.130615	-3538.975098	
6.050000	2501.830566	2528.590576	2552.961182	2572.471924	2584.039307	2584.699951	2545.902588	2506.361572	2456.151367	2399.335449	12929.171875	11528.369141	10119.781250	8703.531250	7279.359375	5846.860352	2955.379395	1496.059326	27.911304	-1447.703491	709.152161	709.274109	709.317322	709.277710	709.164490	709.005066	708.731079	708.714539	708.810547	708.977661	180.014496	181.049179	181.980347	182.875870	183.785065	184.737396	186.790604	187.856979	188.904144	190.106888	3.551984	3.450321	3.271354	2.794225	1.896616	0.558838	-3.038655	-4.912809	-6.511368	-7.572825	-5953.273438	-5852.187012	-5509.562988	-5190.988770	-4895.627441	-4622.627441	-4140.302734	-3929.275146	-3737.199463	-3526.042480	
6.100000	3207.822754	3169.090332	3127.564941	3080.809326	3025.775146	2959.547852	2786.429443	2679.681641	2562.422607	2438.832031	12965.679688	11567.344727	10161.167969	8747.192383	7325.041504	5894.177734	3004.345215	1544.861694	75.832161	-1401.310669	729.578308	729.704407	729.752625	729.718994	729.612061	729.459290	729.197815	729.186829	729.288330	729.462036	179.696152	180.731018	181.663879	182.570267	183.504822	184.499680	186.687790	187.840500	188.980026	190.295502	-4.860503	-5.017817	-5.247294	-5.771036	-6.711346	-8.086611	-11.732696	-13.610879	-15.195194	-16.201996	-5943.339355	-5842.252441	-5499.628418	-5181.053223	-4885.690918	-4612.689453	-4130.363281	-3919.333008	-3727.256104	-3516.097900	
6.150000	4023.063477	3888.961914	3751.901611	3610.130371	3461.465576	3303.859375	2957.248535	2768.818359	2572.905273	2372.866943	13066.779297	11660.952148	10247.284180	8825.910156	7396.576172	5958.855469	3056.449951	1591.147217	116.403725	-1366.546631	724.702576	724.826843	724.876892	724.847717	724.748352	724.604980	724.361023	724.354736	724.457520	724.631531	180.659561	181.704773	182.646225	183.549133	184.462921	185.419495	187.500351	188.603287	189.710846	191.034683	-17.122610	-17.363350	-17.658691	-18.168829	-18.979836	-20.099852	-22.935036	-24.341507	-25.481735	-26.075283	-5937.529297	-5836.441406	-5493.816406	-5175.240234	-4879.876465	-4606.874023	-4124.541992	-3913.510742	-3721.431885	-3510.272705	
6.200000	4904.602051	4654.352051	4401.157715	4144.401855	3883.361816	3617.446777	3070.584229	2790.892334	2508.989746	2226.796631	13221.555664	11802.018555	10374.579102	8939.450195	7496.460449	6045.266602	3116.662354	1638.635254	151.347046	-1344.068115	688.443787	688.563843	688.613342	688.588196	688.496338	688.362610	688.135986	688.131958	688.232361	688.402344	182.421860	183.481277	184.435303	185.342514	186.248581	187.184753	189.196915	190.261658	191.336746	192.640350	-32.062950	-32.405125	-32.776184	-33.230087	-33.790676	-34.448452	-35.856182	-36.441158	-36.810921	-36.691906	-5936.334961	-5835.245117	-5492.618164	-5174.039551	-4878.673340	-4605.666992	-4123.332031	-3912.297852	-3720.217285	-3509.057129	
6.250000	5786.777832	5413.914551	5038.216309	4660.404297	4281.469727	3902.554932	3149.425781	2777.374023	2409.640381	2046.487061	13423.388672	11985.742188	10540.044922	9086.449219	7624.727539	6154.489258	3186.852051	1688.967896	181.781708	-1333.410034	617.688843	617.806091	617.855591	617.833374	617.747375	617.621094	617.405396	617.400818	617.495789	617.660156	184.746887	185.821960	186.791428	187.719986	188.656219	189.631027	191.729462	192.827957	193.919678	195.201981	-47.838634	-48.287018	-48.736000	-49.113991	-49.370586	-49.474037	-49.170071	-48.762291	-48.189713	-47.169811	-5939.584961	-5838.492676	-5495.862793	-5177.280762	-4881.911621	-4608.902832	-4126.561523	-3915.525391	-3723.443359	-3512.281738	
6.300000	6595.431152	6109.830566	5621.513184	5132.442871	4645.224121	4162.651367	3221.073242	2765.302979	2320.445801	1885.311157	13676.611328	12214.387695	10743.913086	9265.303711	7778.284180	6282.434570	3262.824707	1738.846558	205.799179	-1334.797485	513.822205	513.941467	513.992981	513.973267	513.889954	513.765930	513.549927	513.541138	513.630066	513.789612	187.903168	188.999023	189.988541	190.942795	191.912827	192.927902	195.101547	196.216187	197.295486	198.499161	-62.345501	-62.890511	-63.411232	-63.718861	-63.692429	-63.276917	-61.349701	-59.981853	-58.476231	-56.509995	-5946.520996	-5845.425293	-5502.793457	-5184.208984	-4888.835449	-4615.822266	-4133.475586	-3922.437012	-3730.353271	-3519.191162	
6.350000	7263.359863	6689.790527	6113.533203	5537.420410	4965.208984	4400.900879	3309.632080	2787.054932	2280.821777	1788.900879	13986.640625	12490.579102	10986.125977	9473.525391	7952.686523	6423.402344	3338.942871	1783.943481	221.022995	-1348.314575	383.217743	383.345215	383.401825	383.383606	383.298615	383.170410	382.941101	382.925385	383.009369	383.167999	192.249893	193.376114	194.392136	195.358292	196.317734	197.294769	199.304245	200.295944	201.230331	202.229904	-73.665359	-74.284286	-74.862839	-75.130745	-74.915932	-74.142868	-71.051682	-68.961548	-66.717117	-63.912384	-5955.923340	-5854.824707	-5512.188965	-5193.600098	-4898.223633	-4625.208008	-4142.854980	-3931.814697	-3739.729248	-3528.566162	
6.400000	7745.951172	7118.898926	6489.023438	5859.449219	5234.353516	4618.252441	3428.947998	2861.268066	2313.240967	1782.890747	14345.080078	12806.836914	11260.118164	9705.491211	8143.280273	6573.732422	3413.598145	1823.679199	227.860733	-1372.623413	236.378021	236.518997	236.582642	236.564651	236.473679	236.334717	236.080490	236.056885	236.139297	236.302765	197.671082	198.836014	199.883896	200.846313	201.747955	202.604996	204.204041	204.932755	205.592072	206.271988	-80.545700	-81.207199	-81.824448	-82.101608	-81.846535	-80.969185	-77.445992	-75.024689	-72.376900	-68.966675	-5966.309570	-5865.209473	-5522.569336	-5203.978027	-4908.598633	-4635.579590	-4153.220215	-3942.177979	-3750.090820	-3538.926758	
6.450000	8033.122070	7388.554199	6740.849121	6092.806641	5448.257324	4811.479980	3577.493652	2986.855469	2416.754639	1866.182251	14730.056641	13146.042969	11553.464844	9953.210938	8346.044922	6732.676270	3489.933838	1861.763306	229.843979	-1404.854248	86.390213	86.547485	86.618904	86.599648	86.499100	86.344673	86.058418	86.027657	86.112930	86.287209	203.553970	204.759323	205.840622	206.800049	207.643188	208.377640	209.553131	210.007553	210.377014	210.713318	-82.795265	-83.467148	-84.103058	-84.440880	-84.301819	-83.588600	-80.417351	-78.091064	-75.414658	-71.684631	-5976.187012	-5875.083008	-5532.440430	-5213.845703	-4918.463379	-4645.441406	-4163.077637	-3952.032959	-3759.944336	-3548.779541	
6.500000	8150.859863	7517.442383	6880.455566	6241.946289	5604.832031	4972.600098	3737.896973	3142.879395	2567.346924	2011.872192	15120.173828	13491.350586	11853.793945	10208.566406	8556.669922	6899.088867	3570.635986	1901.507080	230.188675	-1442.355347	-52.229267	-52.055763	-51.977051	-51.998589	-52.110233	-52.281815	-52.601147	-52.636990	-52.544914	-52.355556	209.312164	210.553772	211.666641	212.639145	213.466537	214.149673	215.106339	215.396103	215.570068	215.627533	-81.354286	-82.011932	-82.650124	-83.082756	-83.168823	-82.810104	-80.557907	-78.643623	-76.227463	-72.425186	-5984.276367	-5883.169922	-5540.525391	-5221.927734	-4926.543457	-4653.519531	-4171.150391	-3960.103516	-3768.013428	-3556.846924	
6.550000	8150.086426	7543.202637	6932.325195	6318.620605	5703.928711	5090.768555	3882.369873	3295.244385	2725.668701	2175.886230	15506.412109	13834.557617	12153.741211	10465.069336	8769.595703	7068.419434	3653.410645	1941.818115	228.999481	-1483.880249	-165.520325	-165.332809	-165.247864	-165.271545	-165.393066	-165.579697	-165.926270	-165.964218	-165.863037	-165.657455	214.840363	216.114166	217.256409	218.255142	219.103134	219.796646	220.715881	220.941666	221.011124	220.864136	-77.933502	-78.565262	-79.195900	-79.726982	-80.062874	-80.107948	-78.943008	-77.550186	-75.511444	-71.781906	-5989.700684	-5888.592773	-5545.945801	-5227.346680	-4931.959961	-4658.934082	-4176.560547	-3965.511475	-3773.419678	-3562.252441	
6.600000	8086.488770	7507.300781	6923.820801	6336.529785	5746.418945	5155.233887	3981.416992	3407.298340	2848.991699	2309.994141	15890.188477	14174.991211	12450.624023	10718.256836	8979.038086	7234.196777	3732.783203	1978.882080	224.675507	-1528.545532	-242.378769	-242.180908	-242.090820	-242.115051	-242.242355	-242.438141	-242.799927	-242.836655	-242.726120	-242.506653	220.410034	221.716080	222.887268	223.908401	224.768555	225.459686	226.311905	226.463760	226.427399	226.094955	-74.365395	-74.972404	-75.592270	-76.194885	-76.720604	-77.077080	-76.765259	-75.792603	-74.072174	-70.450005	-5992.052246	-5890.942383	-5548.293945	-5229.692383	-4934.303223	-4661.275391	-4178.898438	-3967.848145	-3775.755127	-3564.587158	
6.650000	8000.646973	7440.082520	6875.133301	6305.983887	5733.251953	5158.336914	4012.991211	3451.177246	2904.314453	2376.409912	16270.087891	14510.204102	12741.017578	10963.892578	9180.245117	7391.567383	3805.274902	2010.670410	217.019745	-1574.520142	-276.669739	-276.465546	-276.370941	-276.392944	-276.519806	-276.716187	-277.076813	-277.108978	-276.990601	-276.762177	226.154877	227.495529	228.696030	229.724426	230.558899	231.186310	231.803513	231.798447	231.593155	231.054764	-71.968185	-72.559669	-73.169754	-73.797943	-74.400528	-74.887283	-74.942680	-74.157135	-72.585915	-69.037201	-5991.402344	-5890.289062	-5547.639648	-5229.036133	-4933.645020	-4660.614746	-4178.235840	-3967.184326	-3775.090576	-3563.922607	
6.700000	7907.079590	7352.395996	6793.454102	6230.573730	5664.525879	5096.844238	3967.751221	3414.754150	2876.838379	2357.706055	16634.244141	14830.827148	13018.024414	11197.452148	9370.849609	7540.053711	3873.091553	2040.203003	209.593781	-1617.850098	-268.545258	-268.337921	-268.238708	-268.254486	-268.373840	-268.561676	-268.904724	-268.929535	-268.805939	-268.574860	231.753281	233.127838	234.356247	235.383728	236.174377	236.709961	237.020020	236.826065	236.432297	235.696030	-71.215088	-71.801888	-72.404037	-73.007843	-73.563316	-73.980919	-73.866600	-73.009392	-71.398010	-67.879707	-5988.224121	-5887.109863	-5544.457520	-5225.852051	-4930.459961	-4657.427734	-4175.045410	-3963.993408	-3771.899414	-3560.731445	
6.750000	7793.721680	7235.125977	6672.595703	6106.915039	5539.435547	4972.189453	3850.330078	3303.612793	2772.754639	2260.473633	16965.562500	15124.027344	13272.999023	11414.240234	9549.683594	7681.374512	3941.375244	2073.165283	208.052353	-1653.202759	-224.263702	-224.053833	-223.948410	-223.953903	-224.059402	-224.231140	-224.544128	-224.560501	-224.435181	-224.207474	236.655396	238.057892	239.310226	240.344666	241.117096	241.605927	241.745941	241.442032	240.934006	240.067749	-71.725929	-72.314926	-72.908958	-73.446716	-73.854370	-74.042725	-73.335114	-72.208557	-70.420845	-66.928848	-5983.290527	-5882.173828	-5539.519531	-5220.911621	-4925.517578	-4652.482910	-4170.099121	-3959.047119	-3766.952637	-3555.785645	
6.800000	7628.291504	7064.125977	6496.471191	5926.763184	5357.122559	4790.248535	3677.616943	3138.918701	2616.880615	2112.825195	17255.875000	15383.643555	13501.749023	11611.952148	9716.165039	7816.429688	4013.132812	2113.210693	216.514114	-1676.071533	-155.223145	-155.008575	-154.893890	-154.885422	-154.972916	-155.124252	-155.402161	-155.410965	-155.287460	-155.067993	240.602203	242.024963	243.296509	244.352051	245.148483	245.663269	245.847672	245.552200	245.035843	244.122787	-72.453758	-73.044205	-73.625977	-74.072319	-74.277199	-74.152908	-72.648018	-71.170830	-69.169685	-65.766457	-5977.541504	-5876.423340	-5533.766602	-5215.157715	-4919.760742	-4646.726074	-4164.340332	-3953.287842	-3761.193604	-3550.026367	
6.850000	7368.934570	6808.469727	6245.010742	5680.589844	5118.029785	4560.590820	3474.285645	2951.356934	2445.152588	1955.549683	17509.392578	15612.331055	13705.435547	11790.393555	9869.025391	7943.300293	4086.727295	2159.658203	235.697495	-1684.061035	-75.812950	-75.589096	-75.461746	-75.437119	-75.505447	-75.636406	-75.881996	-75.885460	-75.766281	-75.557518	243.793579	245.232376	246.520233	247.600830	248.435349	249.001038	249.304688	249.059479	248.572617	247.643097	-71.990570	-72.572319	-73.133026	-73.484001	-73.490417	-73.069244	-70.844299	-69.082390	-66.953644	-63.777981	-5971.948730	-5870.829102	-5528.170410	-5209.559570	-4914.162598	-4641.126953	-4158.740234	-3947.687012	-3755.593018	-3544.426270	
6.900000	6976.226562	6439.634277	5900.497070	5361.159180	4824.782227	4294.822266	3266.644043	2773.021729	2294.725342	1830.523682	17735.437500	15816.769531	13888.161133	11951.292969	10008.002930	8060.284180	4159.669922	2210.687988	265.006012	-1676.215942	-1.423253	-1.185730	-1.043555	-1.002953	-1.054566	-1.169269	-1.391518	-1.392341	-1.278147	-1.079485	246.570343	248.025162	249.328552	250.424301	251.273087	251.850937	252.164291	251.911240	251.404160	250.424683	-68.932159	-69.486176	-70.012779	-70.287689	-70.162964	-69.565239	-66.990433	-65.160141	-63.111637	-60.368279	-5967.349609	-5866.229004	-5523.570801	-5204.959961	-4909.562500	-4636.526367	-4154.139160	-3943.086426	-3750.991943	-3539.825684	
6.950000	6428.785156	5943.486328	5455.963867	4968.420410	4483.774414	4005.110352	3076.023193	2628.734375	2193.469971	1768.552490	17935.486328	15998.242188	14051.006836	12095.558594	10133.872070	8168.081543	4232.748047	2267.243652	305.597534	-1651.127563	53.588814	53.842331	53.999134	54.052853	54.012650	53.907349	53.696068	53.695648	53.806194	53.998016	248.959137	250.430252	251.748505	252.847885	253.682938	254.227249	254.420731	254.090897	253.504700	252.435089	-62.343758	-62.845531	-63.322937	-63.559807	-63.419991	-62.845600	-60.508720	-58.933243	-57.253632	-55.174160	-5964.319336	-5863.198242	-5520.540039	-5201.929199	-4906.531738	-4633.495117	-4151.107910	-3940.054688	-3747.960938	-3536.794434	
7.000000	5733.635254	5327.851562	4920.001953	4511.649414	4104.847656	3701.717041	2913.102051	2529.312012	2152.460449	1781.204346	18103.603516	16152.992188	14192.340820	12223.519531	10248.618164	8269.879883	4309.847656	2332.696045	359.875763	-1607.630005	78.106682	78.375038	78.543404	78.605141	78.569481	78.465813	78.253220	78.251869	78.361382	78.550919	250.678452	252.162567	253.493210	254.595963	255.420151	255.937103	256.031311	255.637329	254.984253	253.836609	-52.121544	-52.547165	-52.961506	-53.204834	-53.179565	-52.848259	-51.380207	-50.394341	-49.368404	-48.144428	-5963.062500	-5861.941406	-5519.284668	-5200.673828	-4905.276855	-4632.241211	-4149.854004	-3938.800781	-3746.707520	-3535.540283	
7.050000	4929.198242	4624.509766	4317.773926	4009.551514	3700.569336	3391.558594	2775.540771	2468.947266	2163.182617	1857.889160	18234.769531	16277.884766	14310.879883	12335.586914	10354.038086	8368.442383	4394.004883	2409.382812	429.027618	-1545.957886	66.056465	66.334846	66.509323	66.572914	66.535126	66.426491	66.203514	66.200806	66.311981	66.503220	251.482910	252.973679	254.312683	255.429459	256.275024	256.820282	256.979950	256.613037	255.975052	254.814438	-39.120644	-39.453621	-39.795933	-40.080814	-40.268745	-40.344978	-40.203438	-40.037331	-39.845200	-39.555237	-5963.420898	-5862.300781	-5519.644531	-5201.034668	-4905.638184	-4632.603027	-4150.216797	-3939.164062	-3747.069824	-3535.903076	
7.100000	4077.621826	3883.143555	3686.587402	3487.390137	3284.826172	3078.138916	2649.961182	2427.895996	2200.744141	1969.434448	18332.843750	16375.935547	14408.802734	12433.114258	10450.719727	8463.637695	4483.900879	2495.481934	510.763336	-1468.885010	17.151524	17.432508	17.606459	17.666180	17.621487	17.504148	17.267223	17.263550	17.378012	17.572777	251.481659	252.973587	254.317413	255.457031	256.351379	256.972778	257.341553	257.083130	256.535614	255.428024	-24.945705	-25.181789	-25.450426	-25.789860	-26.223841	-26.758591	-28.062620	-28.754864	-29.398909	-29.961184	-5964.939453	-5863.820312	-5521.164062	-5202.555664	-4907.159668	-4634.125488	-4151.740234	-3940.687500	-3748.593262	-3537.425781	
