HawtC2_ProjectName: 5MW_PowerProduction_Spar 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	RtArea    	RtAeroCp  	RtAeroCq  	RtAeroCt  	
44.450000	12468.981589	0.463827	0.066086	0.677290	
44.500000	12468.981589	0.463951	0.066106	0.677337	
44.550000	12468.981589	0.464064	0.066125	0.677384	
44.600000	12468.981589	0.464162	0.066144	0.677434	
44.650000	12468.981589	0.464247	0.066161	0.677485	
44.700000	12468.981589	0.464317	0.066177	0.677541	
44.750000	12468.981589	0.464371	0.066192	0.677598	
44.800000	12468.981589	0.464407	0.066205	0.677658	
44.850000	12468.981589	0.464428	0.066216	0.677722	
44.900000	12468.981589	0.464431	0.066226	0.677788	
44.950000	12468.981589	0.464419	0.066235	0.677858	
45.000000	12468.981589	0.464390	0.066241	0.677930	
45.050000	12468.981589	0.464345	0.066246	0.678003	
45.100000	12468.981589	0.464286	0.066249	0.678079	
45.150000	12468.981589	0.464214	0.066250	0.678159	
45.200000	12468.981589	0.464130	0.066250	0.678240	
45.250000	12468.981589	0.464035	0.066249	0.678323	
45.300000	12468.981589	0.463932	0.066246	0.678406	
45.350000	12468.981589	0.463822	0.066242	0.678491	
45.400000	12468.981589	0.463708	0.066237	0.678578	
45.450000	12468.981589	0.463590	0.066232	0.678665	
45.500000	12468.981589	0.463469	0.066225	0.678751	
45.550000	12468.981589	0.463351	0.066218	0.678841	
45.600000	12468.981589	0.463238	0.066211	0.678932	
45.650000	12468.981589	0.463129	0.066204	0.679022	
45.700000	12468.981589	0.463028	0.066197	0.679112	
45.750000	12468.981589	0.462936	0.066191	0.679201	
45.800000	12468.981589	0.462852	0.066185	0.679289	
45.850000	12468.981589	0.462780	0.066179	0.679374	
45.900000	12468.981589	0.462723	0.066175	0.679459	
45.950000	12468.981589	0.462679	0.066171	0.679543	
46.000000	12468.981589	0.462646	0.066168	0.679622	
46.050000	12468.981589	0.462629	0.066167	0.679698	
46.100000	12468.981589	0.462628	0.066166	0.679773	
46.150000	12468.981589	0.462645	0.066168	0.679847	
46.200000	12468.981589	0.462679	0.066171	0.679920	
46.250000	12468.981589	0.462729	0.066175	0.679990	
46.300000	12468.981589	0.462795	0.066182	0.680058	
46.350000	12468.981589	0.462873	0.066189	0.680121	
46.400000	12468.981589	0.462964	0.066198	0.680182	
46.450000	12468.981589	0.463070	0.066208	0.680242	
46.500000	12468.981589	0.463185	0.066220	0.680297	
46.550000	12468.981589	0.463310	0.066232	0.680351	
46.600000	12468.981589	0.463444	0.066246	0.680400	
46.650000	12468.981589	0.463584	0.066261	0.680448	
46.700000	12468.981589	0.463732	0.066278	0.680495	
46.750000	12468.981589	0.463882	0.066295	0.680541	
46.800000	12468.981589	0.464034	0.066312	0.680585	
46.850000	12468.981589	0.464186	0.066330	0.680630	
46.900000	12468.981589	0.464335	0.066348	0.680672	
46.950000	12468.981589	0.464481	0.066367	0.680714	
47.000000	12468.981589	0.464622	0.066385	0.680757	
47.050000	12468.981589	0.464758	0.066404	0.680801	
47.100000	12468.981589	0.464884	0.066422	0.680847	
47.150000	12468.981589	0.465000	0.066440	0.680893	
47.200000	12468.981589	0.465107	0.066457	0.680942	
47.250000	12468.981589	0.465201	0.066473	0.680995	
47.300000	12468.981589	0.465281	0.066488	0.681048	
47.350000	12468.981589	0.465348	0.066503	0.681105	
47.400000	12468.981589	0.465400	0.066516	0.681165	
47.450000	12468.981589	0.465437	0.066527	0.681228	
47.500000	12468.981589	0.465460	0.066538	0.681295	
47.550000	12468.981589	0.465468	0.066547	0.681365	
47.600000	12468.981589	0.465460	0.066554	0.681438	
47.650000	12468.981589	0.465438	0.066561	0.681515	
47.700000	12468.981589	0.465403	0.066565	0.681597	
47.750000	12468.981589	0.465352	0.066568	0.681680	
47.800000	12468.981589	0.465288	0.066569	0.681766	
47.850000	12468.981589	0.465212	0.066569	0.681853	
47.900000	12468.981589	0.465126	0.066567	0.681944	
47.950000	12468.981589	0.465034	0.066565	0.682038	
48.000000	12468.981589	0.464936	0.066561	0.682136	
48.050000	12468.981589	0.464832	0.066556	0.682237	
48.100000	12468.981589	0.464721	0.066550	0.682335	
48.150000	12468.981589	0.464608	0.066543	0.682436	
48.200000	12468.981589	0.464495	0.066535	0.682536	
48.250000	12468.981589	0.464383	0.066527	0.682635	
48.300000	12468.981589	0.464274	0.066519	0.682734	
48.350000	12468.981589	0.464171	0.066511	0.682834	
48.400000	12468.981589	0.464076	0.066503	0.682933	
48.450000	12468.981589	0.463991	0.066495	0.683033	
48.500000	12468.981589	0.463917	0.066488	0.683130	
48.550000	12468.981589	0.463854	0.066482	0.683225	
48.600000	12468.981589	0.463804	0.066476	0.683316	
48.650000	12468.981589	0.463767	0.066472	0.683405	
48.700000	12468.981589	0.463746	0.066469	0.683492	
48.750000	12468.981589	0.463741	0.066467	0.683576	
48.800000	12468.981589	0.463755	0.066467	0.683659	
48.850000	12468.981589	0.463785	0.066469	0.683739	
48.900000	12468.981589	0.463832	0.066472	0.683817	
48.950000	12468.981589	0.463893	0.066477	0.683890	
49.000000	12468.981589	0.463970	0.066483	0.683961	
49.050000	12468.981589	0.464065	0.066491	0.684031	
49.100000	12468.981589	0.464175	0.066502	0.684100	
49.150000	12468.981589	0.464298	0.066513	0.684166	
49.200000	12468.981589	0.464431	0.066526	0.684229	
49.250000	12468.981589	0.464576	0.066541	0.684292	
49.300000	12468.981589	0.464728	0.066557	0.684352	
49.350000	12468.981589	0.464885	0.066573	0.684408	
49.400000	12468.981589	0.465047	0.066591	0.684464	
49.450000	12468.981589	0.465212	0.066609	0.684519	
49.500000	12468.981589	0.465377	0.066628	0.684573	
49.550000	12468.981589	0.465541	0.066647	0.684627	
49.600000	12468.981589	0.465701	0.066666	0.684680	
49.650000	12468.981589	0.465856	0.066686	0.684734	
49.700000	12468.981589	0.466004	0.066705	0.684789	
49.750000	12468.981589	0.466142	0.066723	0.684844	
49.800000	12468.981589	0.466269	0.066741	0.684899	
49.850000	12468.981589	0.466382	0.066757	0.684954	
49.900000	12468.981589	0.466481	0.066773	0.685011	
49.950000	12468.981589	0.466566	0.066788	0.685069	
50.000000	12468.981589	0.466635	0.066801	0.685128	
50.050000	12468.981589	0.466688	0.066812	0.685189	
50.100000	12468.981589	0.466724	0.066823	0.685252	
50.150000	12468.981589	0.466745	0.066832	0.685318	
50.200000	12468.981589	0.466750	0.066839	0.685389	
50.250000	12468.981589	0.466738	0.066845	0.685460	
50.300000	12468.981589	0.466710	0.066848	0.685533	
50.350000	12468.981589	0.466668	0.066851	0.685609	
50.400000	12468.981589	0.466613	0.066852	0.685688	
50.450000	12468.981589	0.466547	0.066851	0.685771	
50.500000	12468.981589	0.466466	0.066849	0.685852	
50.550000	12468.981589	0.466374	0.066845	0.685934	
50.600000	12468.981589	0.466274	0.066840	0.686019	
50.650000	12468.981589	0.466169	0.066835	0.686108	
50.700000	12468.981589	0.466060	0.066828	0.686200	
50.750000	12468.981589	0.465947	0.066820	0.686290	
50.800000	12468.981589	0.465831	0.066812	0.686380	
50.850000	12468.981589	0.465717	0.066803	0.686472	
50.900000	12468.981589	0.465605	0.066794	0.686565	
50.950000	12468.981589	0.465498	0.066785	0.686659	
51.000000	12468.981589	0.465396	0.066776	0.686752	
51.050000	12468.981589	0.465302	0.066767	0.686846	
51.100000	12468.981589	0.465219	0.066759	0.686940	
51.150000	12468.981589	0.465144	0.066751	0.687031	
51.200000	12468.981589	0.465076	0.066743	0.687117	
51.250000	12468.981589	0.465020	0.066736	0.687203	
51.300000	12468.981589	0.464979	0.066730	0.687287	
51.350000	12468.981589	0.464952	0.066725	0.687369	
51.400000	12468.981589	0.464943	0.066722	0.687450	
51.450000	12468.981589	0.464948	0.066720	0.687528	
51.500000	12468.981589	0.464968	0.066719	0.687603	
51.550000	12468.981589	0.465003	0.066720	0.687675	
51.600000	12468.981589	0.465052	0.066722	0.687743	
51.650000	12468.981589	0.465117	0.066726	0.687809	
51.700000	12468.981589	0.465196	0.066732	0.687873	
51.750000	12468.981589	0.465290	0.066739	0.687934	
51.800000	12468.981589	0.465395	0.066747	0.687992	
51.850000	12468.981589	0.465512	0.066757	0.688049	
51.900000	12468.981589	0.465637	0.066768	0.688101	
51.950000	12468.981589	0.465771	0.066781	0.688150	
52.000000	12468.981589	0.465913	0.066794	0.688199	
52.050000	12468.981589	0.466060	0.066809	0.688246	
52.100000	12468.981589	0.466211	0.066825	0.688291	
52.150000	12468.981589	0.466363	0.066841	0.688336	
52.200000	12468.981589	0.466514	0.066857	0.688379	
52.250000	12468.981589	0.466663	0.066874	0.688421	
52.300000	12468.981589	0.466808	0.066891	0.688464	
52.350000	12468.981589	0.466948	0.066909	0.688509	
52.400000	12468.981589	0.467082	0.066926	0.688555	
52.450000	12468.981589	0.467208	0.066942	0.688604	
52.500000	12468.981589	0.467322	0.066958	0.688652	
52.550000	12468.981589	0.467425	0.066973	0.688704	
52.600000	12468.981589	0.467514	0.066988	0.688757	
52.650000	12468.981589	0.467589	0.067001	0.688812	
52.700000	12468.981589	0.467650	0.067013	0.688871	
52.750000	12468.981589	0.467695	0.067023	0.688932	
52.800000	12468.981589	0.467725	0.067032	0.688997	
52.850000	12468.981589	0.467739	0.067040	0.689065	
52.900000	12468.981589	0.467738	0.067046	0.689136	
52.950000	12468.981589	0.467719	0.067050	0.689209	
53.000000	12468.981589	0.467680	0.067052	0.689281	
53.050000	12468.981589	0.467629	0.067052	0.689357	
53.100000	12468.981589	0.467563	0.067051	0.689436	
53.150000	12468.981589	0.467483	0.067048	0.689515	
53.200000	12468.981589	0.467393	0.067043	0.689597	
53.250000	12468.981589	0.467291	0.067037	0.689680	
53.300000	12468.981589	0.467180	0.067029	0.689764	
53.350000	12468.981589	0.467064	0.067021	0.689850	
53.400000	12468.981589	0.466945	0.067011	0.689938	
53.450000	12468.981589	0.466821	0.067001	0.690025	
53.500000	12468.981589	0.466697	0.066990	0.690113	
53.550000	12468.981589	0.466576	0.066979	0.690203	
53.600000	12468.981589	0.466458	0.066967	0.690292	
53.650000	12468.981589	0.466346	0.066956	0.690381	
53.700000	12468.981589	0.466241	0.066945	0.690467	
53.750000	12468.981589	0.466146	0.066935	0.690554	
53.800000	12468.981589	0.466062	0.066925	0.690640	
53.850000	12468.981589	0.465989	0.066916	0.690724	
53.900000	12468.981589	0.465929	0.066908	0.690804	
53.950000	12468.981589	0.465883	0.066901	0.690883	
54.000000	12468.981589	0.465855	0.066895	0.690962	
54.050000	12468.981589	0.465842	0.066891	0.691037	
54.100000	12468.981589	0.465846	0.066889	0.691112	
54.150000	12468.981589	0.465867	0.066888	0.691184	
54.200000	12468.981589	0.465905	0.066888	0.691254	
54.250000	12468.981589	0.465958	0.066891	0.691320	
54.300000	12468.981589	0.466027	0.066895	0.691385	
54.350000	12468.981589	0.466112	0.066901	0.691449	
54.400000	12468.981589	0.466211	0.066908	0.691510	
54.450000	12468.981589	0.466322	0.066917	0.691568	
54.500000	12468.981589	0.466443	0.066927	0.691623	
54.550000	12468.981589	0.466575	0.066938	0.691677	
54.600000	12468.981589	0.466714	0.066951	0.691728	
54.650000	12468.981589	0.466858	0.066964	0.691775	
54.700000	12468.981589	0.467007	0.066978	0.691821	
54.750000	12468.981589	0.467159	0.066994	0.691866	
54.800000	12468.981589	0.467311	0.067009	0.691909	
54.850000	12468.981589	0.467462	0.067025	0.691952	
54.900000	12468.981589	0.467608	0.067041	0.691992	
54.950000	12468.981589	0.467749	0.067057	0.692032	
55.000000	12468.981589	0.467884	0.067072	0.692072	
55.050000	12468.981589	0.468011	0.067088	0.692112	
55.100000	12468.981589	0.468127	0.067102	0.692152	
55.150000	12468.981589	0.468232	0.067116	0.692193	
55.200000	12468.981589	0.468323	0.067129	0.692233	
55.250000	12468.981589	0.468402	0.067141	0.692275	
55.300000	12468.981589	0.468468	0.067152	0.692321	
55.350000	12468.981589	0.468520	0.067162	0.692369	
55.400000	12468.981589	0.468557	0.067170	0.692419	
55.450000	12468.981589	0.468577	0.067177	0.692471	
55.500000	12468.981589	0.468583	0.067183	0.692525	
55.550000	12468.981589	0.468573	0.067187	0.692581	
55.600000	12468.981589	0.468547	0.067189	0.692638	
55.650000	12468.981589	0.468508	0.067190	0.692699	
55.700000	12468.981589	0.468454	0.067189	0.692762	
55.750000	12468.981589	0.468388	0.067187	0.692827	
55.800000	12468.981589	0.468310	0.067184	0.692896	
55.850000	12468.981589	0.468221	0.067179	0.692965	
55.900000	12468.981589	0.468123	0.067172	0.693038	
55.950000	12468.981589	0.468019	0.067165	0.693114	
56.000000	12468.981589	0.467910	0.067157	0.693193	
56.050000	12468.981589	0.467794	0.067147	0.693271	
56.100000	12468.981589	0.467673	0.067137	0.693348	
56.150000	12468.981589	0.467554	0.067126	0.693429	
56.200000	12468.981589	0.467437	0.067115	0.693512	
56.250000	12468.981589	0.467321	0.067103	0.693593	
56.300000	12468.981589	0.467210	0.067091	0.693675	
56.350000	12468.981589	0.467106	0.067080	0.693757	
56.400000	12468.981589	0.467007	0.067069	0.693836	
56.450000	12468.981589	0.466917	0.067057	0.693914	
56.500000	12468.981589	0.466835	0.067047	0.693989	
56.550000	12468.981589	0.466764	0.067037	0.694062	
56.600000	12468.981589	0.466706	0.067027	0.694133	
56.650000	12468.981589	0.466662	0.067019	0.694201	
56.700000	12468.981589	0.466633	0.067013	0.694267	
56.750000	12468.981589	0.466619	0.067007	0.694329	
56.800000	12468.981589	0.466621	0.067003	0.694388	
56.850000	12468.981589	0.466640	0.067001	0.694447	
56.900000	12468.981589	0.466676	0.067001	0.694503	
56.950000	12468.981589	0.466727	0.067002	0.694557	
57.000000	12468.981589	0.466793	0.067005	0.694607	
57.050000	12468.981589	0.466872	0.067010	0.694653	
57.100000	12468.981589	0.466965	0.067016	0.694697	
57.150000	12468.981589	0.467072	0.067024	0.694740	
57.200000	12468.981589	0.467190	0.067033	0.694780	
57.250000	12468.981589	0.467317	0.067044	0.694817	
57.300000	12468.981589	0.467452	0.067056	0.694853	
57.350000	12468.981589	0.467593	0.067068	0.694887	
57.400000	12468.981589	0.467738	0.067082	0.694920	
57.450000	12468.981589	0.467885	0.067097	0.694953	
57.500000	12468.981589	0.468032	0.067112	0.694985	
57.550000	12468.981589	0.468179	0.067127	0.695018	
57.600000	12468.981589	0.468323	0.067143	0.695051	
57.650000	12468.981589	0.468463	0.067159	0.695087	
57.700000	12468.981589	0.468595	0.067175	0.695122	
57.750000	12468.981589	0.468718	0.067190	0.695158	
57.800000	12468.981589	0.468829	0.067204	0.695194	
57.850000	12468.981589	0.468930	0.067218	0.695233	
57.900000	12468.981589	0.469019	0.067231	0.695276	
57.950000	12468.981589	0.469092	0.067242	0.695318	
58.000000	12468.981589	0.469151	0.067252	0.695364	
58.050000	12468.981589	0.469193	0.067261	0.695411	
58.100000	12468.981589	0.469219	0.067268	0.695460	
58.150000	12468.981589	0.469229	0.067274	0.695512	
58.200000	12468.981589	0.469221	0.067277	0.695565	
58.250000	12468.981589	0.469194	0.067279	0.695619	
58.300000	12468.981589	0.469150	0.067279	0.695674	
58.350000	12468.981589	0.469089	0.067276	0.695728	
58.400000	12468.981589	0.469014	0.067272	0.695785	
58.450000	12468.981589	0.468928	0.067267	0.695844	
58.500000	12468.981589	0.468831	0.067260	0.695905	
58.550000	12468.981589	0.468726	0.067252	0.695970	
58.600000	12468.981589	0.468612	0.067243	0.696036	
58.650000	12468.981589	0.468494	0.067233	0.696105	
58.700000	12468.981589	0.468371	0.067223	0.696176	
58.750000	12468.981589	0.468245	0.067211	0.696246	
58.800000	12468.981589	0.468119	0.067199	0.696317	
58.850000	12468.981589	0.467995	0.067186	0.696388	
58.900000	12468.981589	0.467873	0.067174	0.696458	
58.950000	12468.981589	0.467757	0.067161	0.696527	
59.000000	12468.981589	0.467648	0.067149	0.696599	
59.050000	12468.981589	0.467545	0.067137	0.696668	
59.100000	12468.981589	0.467451	0.067125	0.696735	
59.150000	12468.981589	0.467370	0.067114	0.696802	
59.200000	12468.981589	0.467304	0.067105	0.696870	
59.250000	12468.981589	0.467251	0.067096	0.696937	
59.300000	12468.981589	0.467211	0.067089	0.697001	
59.350000	12468.981589	0.467186	0.067082	0.697063	
59.400000	12468.981589	0.467177	0.067078	0.697124	
59.450000	12468.981589	0.467185	0.067074	0.697184	
59.500000	12468.981589	0.467210	0.067073	0.697242	
59.550000	12468.981589	0.467249	0.067073	0.697297	
59.600000	12468.981589	0.467304	0.067075	0.697350	
59.650000	12468.981589	0.467372	0.067078	0.697400	
59.700000	12468.981589	0.467454	0.067082	0.697447	
59.750000	12468.981589	0.467548	0.067089	0.697491	
59.800000	12468.981589	0.467652	0.067096	0.697532	
59.850000	12468.981589	0.467765	0.067104	0.697569	
59.900000	12468.981589	0.467883	0.067114	0.697602	
59.950000	12468.981589	0.468007	0.067124	0.697632	
60.000000	12468.981589	0.468137	0.067135	0.697660	
60.050000	12468.981589	0.468272	0.067147	0.697686	
60.100000	12468.981589	0.468409	0.067160	0.697712	
60.150000	12468.981589	0.468545	0.067174	0.697736	
60.200000	12468.981589	0.468681	0.067187	0.697759	
60.250000	12468.981589	0.468814	0.067201	0.697783	
60.300000	12468.981589	0.468942	0.067215	0.697808	
60.350000	12468.981589	0.469063	0.067229	0.697832	
60.400000	12468.981589	0.469177	0.067243	0.697857	
60.450000	12468.981589	0.469281	0.067256	0.697884	
60.500000	12468.981589	0.469376	0.067268	0.697912	
60.550000	12468.981589	0.469457	0.067279	0.697940	
60.600000	12468.981589	0.469525	0.067290	0.697969	
60.650000	12468.981589	0.469579	0.067299	0.697999	
60.700000	12468.981589	0.469618	0.067307	0.698032	
60.750000	12468.981589	0.469643	0.067314	0.698069	
60.800000	12468.981589	0.469653	0.067319	0.698109	
60.850000	12468.981589	0.469646	0.067322	0.698150	
60.900000	12468.981589	0.469624	0.067324	0.698193	
60.950000	12468.981589	0.469588	0.067324	0.698240	
61.000000	12468.981589	0.469537	0.067323	0.698288	
61.050000	12468.981589	0.469472	0.067320	0.698339	
61.100000	12468.981589	0.469396	0.067316	0.698393	
61.150000	12468.981589	0.469310	0.067310	0.698452	
61.200000	12468.981589	0.469213	0.067303	0.698512	
61.250000	12468.981589	0.469108	0.067295	0.698575	
61.300000	12468.981589	0.468997	0.067286	0.698640	
61.350000	12468.981589	0.468880	0.067275	0.698706	
61.400000	12468.981589	0.468757	0.067264	0.698771	
61.450000	12468.981589	0.468633	0.067252	0.698838	
61.500000	12468.981589	0.468506	0.067238	0.698904	
61.550000	12468.981589	0.468377	0.067225	0.698967	
61.600000	12468.981589	0.468251	0.067210	0.699029	
61.650000	12468.981589	0.468129	0.067196	0.699089	
61.700000	12468.981589	0.468016	0.067182	0.699149	
61.750000	12468.981589	0.467912	0.067169	0.699209	
61.800000	12468.981589	0.467818	0.067156	0.699267	
61.850000	12468.981589	0.467738	0.067145	0.699324	
61.900000	12468.981589	0.467669	0.067134	0.699379	
61.950000	12468.981589	0.467615	0.067125	0.699433	
62.000000	12468.981589	0.467576	0.067117	0.699485	
62.050000	12468.981589	0.467555	0.067110	0.699535	
62.100000	12468.981589	0.467549	0.067105	0.699582	
62.150000	12468.981589	0.467558	0.067102	0.699626	
62.200000	12468.981589	0.467583	0.067100	0.699666	
62.250000	12468.981589	0.467624	0.067100	0.699703	
62.300000	12468.981589	0.467681	0.067102	0.699740	
62.350000	12468.981589	0.467753	0.067105	0.699776	
62.400000	12468.981589	0.467839	0.067110	0.699810	
62.450000	12468.981589	0.467936	0.067117	0.699839	
62.500000	12468.981589	0.468045	0.067125	0.699867	
62.550000	12468.981589	0.468164	0.067134	0.699894	
62.600000	12468.981589	0.468289	0.067144	0.699918	
62.650000	12468.981589	0.468421	0.067156	0.699942	
62.700000	12468.981589	0.468559	0.067169	0.699965	
62.750000	12468.981589	0.468700	0.067182	0.699988	
62.800000	12468.981589	0.468843	0.067196	0.700012	
62.850000	12468.981589	0.468985	0.067211	0.700036	
62.900000	12468.981589	0.469122	0.067225	0.700058	
62.950000	12468.981589	0.469256	0.067240	0.700083	
63.000000	12468.981589	0.469385	0.067255	0.700108	
63.050000	12468.981589	0.469504	0.067269	0.700134	
63.100000	12468.981589	0.469611	0.067282	0.700159	
63.150000	12468.981589	0.469708	0.067294	0.700185	
63.200000	12468.981589	0.469791	0.067306	0.700213	
63.250000	12468.981589	0.469859	0.067316	0.700241	
63.300000	12468.981589	0.469908	0.067324	0.700267	
63.350000	12468.981589	0.469945	0.067331	0.700298	
63.400000	12468.981589	0.469962	0.067336	0.700326	
63.450000	12468.981589	0.469965	0.067340	0.700358	
63.500000	12468.981589	0.469953	0.067342	0.700392	
63.550000	12468.981589	0.469926	0.067343	0.700428	
63.600000	12468.981589	0.469884	0.067343	0.700466	
63.650000	12468.981589	0.469828	0.067340	0.700508	
63.700000	12468.981589	0.469760	0.067337	0.700552	
63.750000	12468.981589	0.469681	0.067332	0.700598	
63.800000	12468.981589	0.469592	0.067325	0.700648	
63.850000	12468.981589	0.469492	0.067318	0.700698	
63.900000	12468.981589	0.469383	0.067309	0.700748	
63.950000	12468.981589	0.469267	0.067299	0.700798	
64.000000	12468.981589	0.469146	0.067288	0.700852	
64.050000	12468.981589	0.469023	0.067276	0.700908	
64.100000	12468.981589	0.468899	0.067264	0.700965	
64.150000	12468.981589	0.468774	0.067251	0.701021	
64.200000	12468.981589	0.468652	0.067238	0.701078	
64.250000	12468.981589	0.468532	0.067225	0.701134	
64.300000	12468.981589	0.468418	0.067211	0.701191	
64.350000	12468.981589	0.468312	0.067199	0.701248	
64.400000	12468.981589	0.468216	0.067186	0.701306	
64.450000	12468.981589	0.468131	0.067175	0.701364	
64.500000	12468.981589	0.468056	0.067164	0.701421	
64.550000	12468.981589	0.467995	0.067155	0.701478	
64.600000	12468.981589	0.467949	0.067146	0.701534	
64.650000	12468.981589	0.467915	0.067139	0.701586	
64.700000	12468.981589	0.467894	0.067133	0.701636	
64.750000	12468.981589	0.467888	0.067128	0.701683	
64.800000	12468.981589	0.467895	0.067124	0.701727	
64.850000	12468.981589	0.467916	0.067122	0.701768	
64.900000	12468.981589	0.467950	0.067121	0.701803	
64.950000	12468.981589	0.467999	0.067122	0.701838	
65.000000	12468.981589	0.468059	0.067123	0.701867	
65.050000	12468.981589	0.468132	0.067127	0.701894	
65.100000	12468.981589	0.468219	0.067132	0.701919	
65.150000	12468.981589	0.468316	0.067138	0.701940	
65.200000	12468.981589	0.468422	0.067146	0.701959	
65.250000	12468.981589	0.468537	0.067155	0.701978	
65.300000	12468.981589	0.468660	0.067166	0.701995	
65.350000	12468.981589	0.468787	0.067177	0.702011	
65.400000	12468.981589	0.468918	0.067189	0.702025	
65.450000	12468.981589	0.469051	0.067202	0.702039	
65.500000	12468.981589	0.469185	0.067215	0.702053	
65.550000	12468.981589	0.469316	0.067229	0.702066	
65.600000	12468.981589	0.469442	0.067242	0.702076	
65.650000	12468.981589	0.469563	0.067256	0.702089	
65.700000	12468.981589	0.469679	0.067270	0.702103	
65.750000	12468.981589	0.469786	0.067283	0.702120	
65.800000	12468.981589	0.469880	0.067295	0.702136	
65.850000	12468.981589	0.469963	0.067306	0.702153	
65.900000	12468.981589	0.470034	0.067316	0.702173	
65.950000	12468.981589	0.470089	0.067325	0.702193	
66.000000	12468.981589	0.470132	0.067333	0.702217	
66.050000	12468.981589	0.470160	0.067339	0.702243	
66.100000	12468.981589	0.470174	0.067344	0.702272	
66.150000	12468.981589	0.470173	0.067348	0.702305	
66.200000	12468.981589	0.470156	0.067350	0.702339	
66.250000	12468.981589	0.470125	0.067351	0.702378	
66.300000	12468.981589	0.470081	0.067350	0.702420	
66.350000	12468.981589	0.470022	0.067347	0.702463	
66.400000	12468.981589	0.469950	0.067343	0.702509	
66.450000	12468.981589	0.469863	0.067337	0.702555	
66.500000	12468.981589	0.469765	0.067329	0.702602	
66.550000	12468.981589	0.469658	0.067320	0.702651	
66.600000	12468.981589	0.469540	0.067309	0.702699	
66.650000	12468.981589	0.469416	0.067298	0.702748	
66.700000	12468.981589	0.469284	0.067285	0.702795	
66.750000	12468.981589	0.469153	0.067271	0.702844	
66.800000	12468.981589	0.469019	0.067257	0.702891	
66.850000	12468.981589	0.468887	0.067243	0.702939	
66.900000	12468.981589	0.468760	0.067228	0.702989	
66.950000	12468.981589	0.468639	0.067214	0.703039	
67.000000	12468.981589	0.468525	0.067200	0.703089	
67.050000	12468.981589	0.468419	0.067187	0.703137	
67.100000	12468.981589	0.468325	0.067175	0.703184	
67.150000	12468.981589	0.468241	0.067163	0.703230	
67.200000	12468.981589	0.468168	0.067152	0.703271	
67.250000	12468.981589	0.468111	0.067142	0.703312	
67.300000	12468.981589	0.468068	0.067134	0.703354	
67.350000	12468.981589	0.468041	0.067127	0.703394	
67.400000	12468.981589	0.468027	0.067121	0.703430	
67.450000	12468.981589	0.468030	0.067117	0.703465	
67.500000	12468.981589	0.468046	0.067114	0.703496	
67.550000	12468.981589	0.468078	0.067113	0.703526	
67.600000	12468.981589	0.468127	0.067114	0.703554	
67.650000	12468.981589	0.468191	0.067117	0.703581	
67.700000	12468.981589	0.468269	0.067121	0.703607	
67.750000	12468.981589	0.468359	0.067127	0.703631	
67.800000	12468.981589	0.468459	0.067134	0.703654	
67.850000	12468.981589	0.468570	0.067143	0.703675	
67.900000	12468.981589	0.468690	0.067152	0.703696	
67.950000	12468.981589	0.468817	0.067164	0.703716	
68.000000	12468.981589	0.468948	0.067175	0.703735	
68.050000	12468.981589	0.469083	0.067188	0.703752	
68.100000	12468.981589	0.469216	0.067201	0.703767	
68.150000	12468.981589	0.469348	0.067214	0.703781	
68.200000	12468.981589	0.469478	0.067228	0.703795	
68.250000	12468.981589	0.469602	0.067241	0.703807	
68.300000	12468.981589	0.469719	0.067254	0.703819	
68.350000	12468.981589	0.469829	0.067266	0.703832	
68.400000	12468.981589	0.469928	0.067278	0.703843	
68.450000	12468.981589	0.470016	0.067289	0.703854	
68.500000	12468.981589	0.470093	0.067299	0.703865	
68.550000	12468.981589	0.470156	0.067308	0.703878	
68.600000	12468.981589	0.470208	0.067317	0.703893	
68.650000	12468.981589	0.470247	0.067324	0.703912	
68.700000	12468.981589	0.470272	0.067330	0.703932	
68.750000	12468.981589	0.470282	0.067334	0.703955	
68.800000	12468.981589	0.470279	0.067338	0.703979	
68.850000	12468.981589	0.470262	0.067339	0.704007	
68.900000	12468.981589	0.470230	0.067340	0.704036	
68.950000	12468.981589	0.470183	0.067338	0.704066	
69.000000	12468.981589	0.470124	0.067335	0.704099	
69.050000	12468.981589	0.470053	0.067331	0.704136	
69.100000	12468.981589	0.469969	0.067325	0.704173	
69.150000	12468.981589	0.469875	0.067318	0.704212	
69.200000	12468.981589	0.469772	0.067310	0.704253	
69.250000	12468.981589	0.469661	0.067300	0.704295	
69.300000	12468.981589	0.469546	0.067289	0.704339	
69.350000	12468.981589	0.469427	0.067278	0.704385	
69.400000	12468.981589	0.469306	0.067266	0.704434	
69.450000	12468.981589	0.469184	0.067254	0.704483	
69.500000	12468.981589	0.469063	0.067241	0.704533	
69.550000	12468.981589	0.468948	0.067228	0.704586	
69.600000	12468.981589	0.468835	0.067215	0.704638	
69.650000	12468.981589	0.468729	0.067202	0.704690	
69.700000	12468.981589	0.468629	0.067190	0.704739	
69.750000	12468.981589	0.468535	0.067177	0.704787	
69.800000	12468.981589	0.468452	0.067166	0.704834	
69.850000	12468.981589	0.468380	0.067155	0.704879	
69.900000	12468.981589	0.468318	0.067145	0.704921	
69.950000	12468.981589	0.468269	0.067136	0.704960	
70.000000	12468.981589	0.468232	0.067128	0.704995	
70.050000	12468.981589	0.468209	0.067121	0.705028	
