HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.WindL @CopyRight 赵子祯
Time	WindBVelX B_0_N_0	WindBVelX B_0_N_1	WindBVelX B_0_N_2	WindBVelX B_0_N_3	WindBVelX B_0_N_4	WindBVelX B_0_N_5	WindBVelX B_0_N_6	WindBVelX B_0_N_7	WindBVelX B_0_N_8	WindBVelX B_0_N_10	WindBVelX B_0_N_11	WindBVelX B_0_N_12	WindBVelX B_0_N_13	WindBVelX B_0_N_14	WindBVelX B_0_N_15	WindBVelX B_0_N_16	WindBVelX B_0_N_17	WindBVelX B_0_N_18	WindBVelX B_2_N_0	WindBVelX B_2_N_1	WindBVelX B_2_N_2	WindBVelX B_2_N_3	WindBVelX B_2_N_4	WindBVelX B_2_N_5	WindBVelX B_2_N_6	WindBVelX B_2_N_7	WindBVelX B_2_N_8	WindBVelX B_2_N_10	WindBVelX B_2_N_11	WindBVelX B_2_N_12	WindBVelX B_2_N_13	WindBVelX B_2_N_14	WindBVelX B_2_N_15	WindBVelX B_2_N_16	WindBVelX B_2_N_17	WindBVelX B_2_N_18	WindBVelY B_0_N_0	WindBVelY B_0_N_1	WindBVelY B_0_N_2	WindBVelY B_0_N_3	WindBVelY B_0_N_4	WindBVelY B_0_N_5	WindBVelY B_0_N_6	WindBVelY B_0_N_7	WindBVelY B_0_N_8	WindBVelY B_0_N_10	WindBVelY B_0_N_11	WindBVelY B_0_N_12	WindBVelY B_0_N_13	WindBVelY B_0_N_14	WindBVelY B_0_N_15	WindBVelY B_0_N_16	WindBVelY B_0_N_17	WindBVelY B_0_N_18	WindBVelY B_2_N_0	WindBVelY B_2_N_1	WindBVelY B_2_N_2	WindBVelY B_2_N_3	WindBVelY B_2_N_4	WindBVelY B_2_N_5	WindBVelY B_2_N_6	WindBVelY B_2_N_7	WindBVelY B_2_N_8	WindBVelY B_2_N_10	WindBVelY B_2_N_11	WindBVelY B_2_N_12	WindBVelY B_2_N_13	WindBVelY B_2_N_14	WindBVelY B_2_N_15	WindBVelY B_2_N_16	WindBVelY B_2_N_17	WindBVelY B_2_N_18	WindBVelZ B_0_N_0	WindBVelZ B_0_N_1	WindBVelZ B_0_N_2	WindBVelZ B_0_N_3	WindBVelZ B_0_N_4	WindBVelZ B_0_N_5	WindBVelZ B_0_N_6	WindBVelZ B_0_N_7	WindBVelZ B_0_N_8	WindBVelZ B_0_N_10	WindBVelZ B_0_N_11	WindBVelZ B_0_N_12	WindBVelZ B_0_N_13	WindBVelZ B_0_N_14	WindBVelZ B_0_N_15	WindBVelZ B_0_N_16	WindBVelZ B_0_N_17	WindBVelZ B_0_N_18	WindBVelZ B_2_N_0	WindBVelZ B_2_N_1	WindBVelZ B_2_N_2	WindBVelZ B_2_N_3	WindBVelZ B_2_N_4	WindBVelZ B_2_N_5	WindBVelZ B_2_N_6	WindBVelZ B_2_N_7	WindBVelZ B_2_N_8	WindBVelZ B_2_N_10	WindBVelZ B_2_N_11	WindBVelZ B_2_N_12	WindBVelZ B_2_N_13	WindBVelZ B_2_N_14	WindBVelZ B_2_N_15	WindBVelZ B_2_N_16	WindBVelZ B_2_N_17	WindBVelZ B_2_N_18	WHubVelX  	WHubVelY  	WHubVelZ  	
63.150000	10.885393	10.909567	11.031362	11.154583	11.279231	11.405305	11.532803	11.661720	11.643800	11.581800	11.552660	11.524758	11.498087	11.532661	11.775875	12.019882	12.264431	12.755152	10.995738	11.023973	11.227654	11.394012	11.523071	11.614854	11.669384	11.686687	11.666788	11.150686	10.890676	10.654987	10.517717	10.382271	10.249139	10.164670	10.108901	9.990429	1.987722	1.897230	1.446958	1.000783	0.558696	0.120688	-0.313253	-0.743136	-0.872870	-1.066638	-1.160644	-1.252737	-1.342923	-1.347830	-1.064734	-0.784371	-0.507118	0.038620	2.406459	2.416662	2.144535	1.888435	1.648341	1.424228	1.216074	1.023858	0.847560	1.081233	1.205136	1.308130	1.353269	1.385906	1.405949	1.211229	0.872474	0.155164	1.296849	1.292443	1.272078	1.254511	1.239737	1.227752	1.218550	1.212125	0.868496	0.118845	-0.252930	-0.622678	-0.990406	-1.193333	-0.831468	-0.472130	-0.115719	0.588561	1.385363	1.392721	1.231786	1.084059	0.949533	0.828200	0.720051	0.625077	0.543270	0.698526	0.815746	0.939238	0.963309	0.976036	0.977404	0.866939	0.681136	0.277344	10.804938	2.253571	1.268413	
63.200000	10.875925	10.904736	11.047888	11.189409	11.329308	11.467579	11.604228	11.739261	11.696101	11.567957	11.510528	11.457521	11.408932	11.405708	11.654459	11.901493	12.146557	12.630781	10.913270	10.940972	11.158871	11.339151	11.481842	11.586964	11.654546	11.684619	11.663173	11.215331	11.017709	10.837607	10.675018	10.536718	10.442060	10.350688	10.264815	10.109273	1.716108	1.631307	1.210027	0.793709	0.382343	-0.024076	-0.425554	-0.822101	-0.896581	-0.935402	-0.948594	-0.957649	-0.962574	-0.932123	-0.712746	-0.500488	-0.295674	0.092254	2.181549	2.180615	1.978167	1.770380	1.557228	1.338694	1.114763	0.885419	0.674621	0.937519	1.066221	1.193089	1.318126	1.431913	1.456412	1.148959	0.831673	0.169156	1.042551	1.021725	0.918953	0.818555	0.720528	0.624871	0.531580	0.440653	0.235229	-0.203597	-0.419006	-0.631750	-0.841833	-0.976774	-0.669530	-0.370514	-0.080025	0.475349	1.179272	1.179145	1.078860	0.988541	0.908181	0.837772	0.777306	0.726776	0.688871	0.711484	0.730809	0.755474	0.785471	0.809265	0.768877	0.686430	0.587593	0.340255	10.803686	2.042248	1.081692	
63.250000	10.914076	10.940949	11.074707	11.207324	11.338806	11.469151	11.598362	11.726444	11.680920	11.537636	11.486732	11.449637	11.426340	11.416821	11.599790	11.770848	11.928825	12.205482	10.899307	10.922591	11.059069	11.182765	11.293701	11.391899	11.477373	11.550146	11.552267	11.275745	11.161825	11.064120	10.982615	10.917219	10.876215	10.846828	10.814043	10.739844	1.925154	1.825190	1.327046	0.832208	0.340672	-0.147565	-0.632506	-1.114157	-1.232413	-1.252977	-1.249292	-1.236305	-1.214029	-1.182424	-0.902910	-0.628699	-0.361456	0.152684	2.343609	2.314956	2.002767	1.702709	1.414754	1.138880	0.875065	0.623285	0.480527	0.688923	0.772666	0.842784	0.899289	0.942239	0.901884	0.756496	0.580877	0.169411	0.744026	0.726198	0.634617	0.539068	0.439551	0.336070	0.228628	0.117228	-0.010412	-0.260511	-0.378874	-0.492784	-0.602246	-0.707389	-0.483487	-0.270062	-0.069045	0.295620	0.764926	0.764928	0.755735	0.747082	0.738969	0.731396	0.724362	0.717867	0.689546	0.541826	0.486118	0.442495	0.410942	0.391429	0.405477	0.449266	0.464447	0.353674	10.765989	2.217642	0.754583	
63.300000	10.773523	10.800366	10.939985	11.088504	11.245916	11.412221	11.587414	11.771490	11.784317	11.665117	11.616777	11.575936	11.542590	11.516705	11.573154	11.628159	11.657522	11.740673	10.901099	10.935678	11.119240	11.284713	11.432121	11.561491	11.672845	11.766211	11.718794	11.361725	11.221166	11.105890	11.015866	10.950997	10.957501	10.976677	10.988613	10.990074	1.864146	1.752140	1.199491	0.659711	0.132794	-0.381269	-0.882486	-1.370866	-1.463157	-1.244912	-1.112499	-0.964575	-0.801152	-0.622013	-0.445597	-0.286462	-0.143434	0.097482	2.353684	2.299386	1.889978	1.491709	1.104558	0.728496	0.363497	0.009539	-0.086574	0.326685	0.513855	0.688071	0.849350	0.997886	0.867802	0.623206	0.354028	-0.257028	0.787352	0.775197	0.705719	0.621791	0.523419	0.410612	0.283380	0.141729	-0.010777	-0.283637	-0.401393	-0.506712	-0.599601	-0.680162	-0.544007	-0.362752	-0.195693	0.083355	0.769169	0.781499	0.861533	0.933412	0.997140	1.052726	1.100178	1.139504	1.082233	0.766708	0.627224	0.499905	0.384732	0.281569	0.259797	0.274360	0.301404	0.393777	10.701105	2.187150	0.782784	
63.350000	10.741780	10.771587	10.925101	11.085958	11.254158	11.429699	11.612576	11.802792	11.848183	11.725466	11.692250	11.677781	11.682049	11.705079	11.706264	11.692962	11.712013	11.847553	10.944610	10.983562	11.177961	11.357776	11.523027	11.673738	11.809938	11.931650	11.875030	11.540420	11.394537	11.262911	11.145518	11.042216	11.104343	11.172200	11.241388	11.382635	1.896076	1.795362	1.295025	0.800586	0.312042	-0.170611	-0.647375	-1.118254	-1.284980	-1.005033	-0.810564	-0.579793	-0.312747	-0.009050	0.219566	0.322172	0.389790	0.421166	2.304919	2.238523	1.834371	1.438235	1.050085	0.669902	0.297656	-0.066671	-0.093037	0.335743	0.533174	0.719321	0.894204	1.058039	0.834246	0.574482	0.289533	-0.355286	1.119982	1.092268	0.945854	0.786502	0.614218	0.429009	0.230878	0.019835	-0.144904	-0.351787	-0.440055	-0.518212	-0.586266	-0.644288	-0.635182	-0.576123	-0.519862	-0.416265	1.024791	1.030832	1.067600	1.101220	1.131702	1.159050	1.183274	1.204380	1.125875	0.833510	0.695653	0.563335	0.436547	0.315130	0.222387	0.145067	0.082611	0.002873	10.701311	2.178436	1.054019	
63.400000	10.371410	10.407444	10.589226	10.773529	10.960355	11.149706	11.341579	11.535978	11.629749	11.485769	11.449157	11.436112	11.494315	11.542667	11.561878	11.556988	11.582036	11.722407	10.690065	10.746367	11.024535	11.286804	11.533199	11.763751	11.978493	12.177462	12.133685	11.832499	11.699045	11.576988	11.466300	11.380876	11.390429	11.398682	11.405815	11.415648	1.830815	1.747486	1.328956	0.907712	0.483753	0.057080	-0.372305	-0.804400	-1.078211	-0.925648	-0.788324	-0.610331	-0.273454	0.108984	0.485601	0.696033	0.844526	0.957371	2.199762	2.141583	1.827909	1.523683	1.228883	0.943483	0.667458	0.400782	0.415824	0.712473	0.847851	0.974623	1.092808	1.169448	1.019439	0.853260	0.671039	0.258918	1.149880	1.119042	0.961449	0.798352	0.629752	0.455652	0.276053	0.090960	-0.063508	-0.217922	-0.281025	-0.334732	-0.376821	-0.443547	-0.520893	-0.510369	-0.503441	-0.500860	1.169519	1.187985	1.280746	1.370261	1.456540	1.539597	1.619443	1.696090	1.571627	1.133750	0.926190	0.726189	0.533731	0.348237	0.169250	-0.001276	-0.163343	-0.461224	10.382163	2.066559	1.078718	
63.450000	10.194049	10.225071	10.390030	10.571270	10.768790	10.982588	11.212658	11.458994	11.685076	11.621535	11.655201	11.709284	11.745928	11.765154	11.766929	11.777143	11.820024	11.991872	10.652458	10.719894	11.053049	11.376020	11.688834	11.991521	12.284120	12.566673	12.480972	12.038052	11.829329	11.629049	11.437170	11.302799	11.330816	11.353672	11.371517	11.391390	1.592586	1.513986	1.121429	0.730011	0.339733	-0.049404	-0.437401	-0.824255	-1.164345	-1.035106	-0.775225	-0.387656	0.009594	0.417031	0.833119	1.107221	1.248011	1.283307	2.040281	1.993133	1.753895	1.519693	1.290513	1.066332	0.847129	0.632880	0.601878	0.681931	0.719423	0.755230	0.789358	0.785309	0.655631	0.517662	0.371463	0.055160	1.251455	1.234010	1.140895	1.038042	0.925455	0.803138	0.671093	0.529325	0.389124	0.345145	0.335438	0.285386	0.212736	0.117364	-0.000320	-0.111033	-0.206732	-0.378532	1.233636	1.229869	1.208808	1.185569	1.160157	1.132580	1.102845	1.070960	0.958327	0.681021	0.549304	0.422182	0.299630	0.167632	-0.007075	-0.180866	-0.353750	-0.695794	10.307133	1.839214	1.186371	
63.500000	10.634081	10.639411	10.685532	10.764112	10.875153	11.018641	11.194570	11.402937	11.643726	11.650265	11.674222	11.679470	11.666019	11.633821	11.583040	11.541271	11.641653	11.883055	11.240344	11.288020	11.525809	11.762383	11.997763	12.231981	12.465075	12.697079	12.654385	12.371892	12.232479	12.094224	11.957077	11.831049	11.732942	11.634474	11.535748	11.337625	1.211127	1.150022	0.834072	0.501066	0.151010	-0.216095	-0.600241	-1.001420	-1.419629	-1.019846	-0.532076	-0.050128	0.426006	0.896891	1.360803	1.773822	1.898930	1.885347	1.641042	1.595272	1.366615	1.138492	0.910881	0.683764	0.457116	0.230919	0.206871	0.304381	0.351990	0.398873	0.445060	0.441712	0.306971	0.171693	0.035968	-0.236349	1.242077	1.231372	1.176343	1.118854	1.058905	0.996498	0.931632	0.864309	0.794529	0.606453	0.462334	0.317222	0.171116	0.023839	-0.124065	-0.263961	-0.353165	-0.511349	1.216034	1.203183	1.138530	1.073279	1.007435	0.941009	0.874013	0.806465	0.769191	0.718287	0.693488	0.669104	0.645118	0.562137	0.320725	0.079049	-0.162756	-0.646166	10.797586	1.488568	1.202309	
63.550000	10.974055	10.966504	10.953220	10.980773	11.049152	11.158354	11.308371	11.499197	11.730820	11.830560	11.759524	11.672901	11.570700	11.452768	11.319573	11.170661	11.192806	11.620828	11.716265	11.741894	11.871109	12.005482	12.145031	12.289783	12.439763	12.594999	12.584403	12.411650	12.314096	12.209036	12.096416	11.978248	11.865484	11.754751	11.646181	11.441419	1.101356	1.043242	0.738387	0.410015	0.058131	-0.317259	-0.716148	-1.138529	-1.584395	-0.741049	-0.174457	0.358842	0.858847	1.326124	1.759012	2.159188	2.409858	2.481751	1.494124	1.453134	1.243077	1.029162	0.811371	0.589681	0.364070	0.134514	0.148303	0.390288	0.524292	0.667041	0.818595	0.904090	0.768682	0.634191	0.500809	0.213974	1.044820	1.011823	0.850257	0.694559	0.544727	0.400762	0.262664	0.130431	0.004063	-0.069358	-0.115543	-0.184791	-0.277094	-0.392602	-0.530835	-0.692254	-0.836844	-1.033030	1.270668	1.249095	1.142731	1.042117	0.947262	0.858183	0.774903	0.697449	0.706325	0.770139	0.792013	0.807146	0.815492	0.749296	0.479241	0.210538	-0.056647	-0.583596	11.177072	1.348191	1.116507	
63.600000	10.876303	10.868158	10.840450	10.834515	10.850351	10.887959	10.947332	11.028472	11.288415	11.652187	11.671393	11.671339	11.652033	11.613418	11.555676	11.478641	11.382308	11.670553	11.504130	11.541896	11.731502	11.933033	12.146511	12.371961	12.609410	12.858898	12.860847	12.534415	12.399491	12.283504	12.186518	12.120125	12.109952	12.083932	12.042124	11.910141	1.716494	1.636115	1.228707	0.812518	0.387549	-0.046192	-0.488703	-0.939982	-1.057531	-0.218494	0.353087	0.893770	1.403564	1.883046	2.330503	2.747663	3.133625	2.874246	2.245198	2.182782	1.838724	1.485581	1.123334	0.751960	0.371437	-0.018269	-0.028152	0.338631	0.508992	0.670625	0.823503	0.905667	0.682710	0.468519	0.263060	-0.119761	1.023338	1.023706	1.007348	0.960646	0.883604	0.776225	0.638516	0.470481	0.251086	-0.050797	-0.139673	-0.226892	-0.312453	-0.396459	-0.478603	-0.559191	-0.638078	-0.709803	0.780247	0.782554	0.809200	0.851405	0.909186	0.982564	1.071569	1.176237	1.229067	1.152653	1.121311	1.094560	1.072415	1.003261	0.687632	0.382212	0.087275	-0.470408	11.054391	1.973866	0.916653	
63.650000	10.761265	10.743307	10.666349	10.610909	10.576980	10.564567	10.573662	10.684197	11.109674	11.687358	11.748498	11.786603	11.801677	11.793698	11.762745	11.708750	11.584544	11.512019	11.474485	11.513533	11.704526	11.917091	12.151256	12.402650	12.589737	12.765619	12.706712	12.365864	12.244925	12.157063	12.102356	12.082166	12.115036	12.115147	12.082472	11.917624	1.719334	1.642163	1.251143	0.851915	0.444480	0.028845	-0.394989	-0.714720	-0.500972	0.375637	0.996646	1.577817	2.119146	2.621234	3.082304	3.504145	3.635127	3.132448	2.270479	2.212135	1.847471	1.472372	1.086818	0.691199	0.303385	-0.072521	-0.091707	0.290723	0.451379	0.591603	0.711348	0.803000	0.576022	0.365275	0.170738	-0.167717	1.233009	1.234155	1.215450	1.155991	1.055783	0.914829	0.733138	0.498790	0.219576	-0.149844	-0.211640	-0.283360	-0.365001	-0.456678	-0.558031	-0.669412	-0.745566	-0.755585	0.867471	0.871064	0.917297	0.982726	1.067366	1.167573	1.217531	1.263352	1.231783	1.081409	1.014338	0.952691	0.896479	0.840137	0.565426	0.302976	0.053068	-0.408726	11.030348	2.001024	1.008417	
63.700000	10.702139	10.679843	10.582849	10.510118	10.461657	10.437460	10.437527	10.779478	11.232431	12.037334	12.182822	12.284389	12.350957	12.382545	12.379109	12.184630	11.905959	11.486149	11.418828	11.452357	11.611215	11.801956	11.998426	12.173492	12.341175	12.501466	12.488400	12.195254	12.107897	12.060093	12.051913	12.083487	12.141829	12.164284	12.146267	11.987638	1.286796	1.226193	0.911556	0.577844	0.225063	-0.146781	-0.537687	-0.518842	-0.243457	0.574789	1.213325	1.816311	2.376885	2.895657	3.370808	3.415593	3.219484	3.015408	1.832739	1.792807	1.491483	1.185944	0.886253	0.601306	0.325231	0.058030	-0.014835	0.176480	0.229199	0.253234	0.248533	0.214991	0.054654	-0.106543	-0.240733	-0.426458	1.306736	1.308819	1.304384	1.275176	1.221194	1.142440	1.038919	0.766353	0.471486	0.034113	-0.046689	-0.140212	-0.250526	-0.377792	-0.521506	-0.580347	-0.568053	-0.540093	0.835693	0.831021	0.849972	0.881553	0.899259	0.900358	0.906673	0.918208	0.936130	0.985512	1.015224	1.048291	1.084717	1.124561	0.912052	0.653264	0.408345	-0.039445	11.060043	1.632015	1.029642	
63.750000	10.358814	10.339266	10.265297	10.196660	10.133353	10.075378	10.092990	10.619864	11.110891	11.985426	12.327011	12.480906	12.585960	12.642220	12.484111	12.217639	12.005927	11.746502	11.108670	11.162183	11.470853	11.822771	12.158727	12.466475	12.745998	12.997286	13.054739	12.574900	12.410028	12.295266	12.230680	12.216350	12.273305	12.327541	12.338533	12.229684	1.170379	1.116368	0.849009	0.598998	0.366336	0.151025	0.001954	0.257748	0.568127	1.352610	1.812475	2.221281	2.591877	2.924653	2.888141	2.611306	2.394748	2.141809	1.673552	1.647796	1.347248	1.024671	0.711980	0.420313	0.149677	-0.099921	-0.194376	0.115174	0.220833	0.293694	0.333716	0.340840	0.236364	0.072010	-0.069633	-0.283398	1.188571	1.197843	1.214314	1.211057	1.188077	1.145373	1.055802	0.774134	0.528619	0.146031	0.024266	-0.043671	-0.132370	-0.241974	-0.331647	-0.388264	-0.439798	-0.527764	0.704952	0.700037	0.739206	0.762925	0.753328	0.747669	0.745950	0.748172	0.751331	0.790776	0.838302	0.904393	0.989076	1.092513	1.046592	0.859623	0.676442	0.321436	10.768942	1.475966	0.866871	
63.800000	10.659842	10.605310	10.428864	10.278704	10.154825	10.057233	10.275882	10.809152	11.305149	12.185347	12.569559	12.861278	13.002244	12.959659	12.654155	12.391979	12.173568	11.867577	11.515999	11.579293	11.899295	12.199233	12.487345	12.765610	13.034025	13.292589	13.468829	12.916125	12.717791	12.571531	12.477407	12.435456	12.459585	12.541294	12.571306	12.475039	0.724905	0.671342	0.423285	0.206110	0.019813	-0.135602	-0.025032	0.377581	0.796928	1.685816	2.155347	2.617705	3.015811	3.125110	2.760704	2.442343	2.170599	1.766073	1.336495	1.335010	1.116027	0.883290	0.668713	0.472902	0.295859	0.137594	0.025678	0.141718	0.157659	0.145512	0.105242	0.036716	-0.069686	-0.218466	-0.338436	-0.490877	1.004713	1.022270	1.012026	0.993724	0.967364	0.932947	0.811296	0.611193	0.431775	0.134986	0.017608	-0.072243	-0.148054	-0.216211	-0.264352	-0.329971	-0.412989	-0.631503	0.758658	0.755121	0.760501	0.710597	0.669438	0.640156	0.622756	0.617246	0.621095	0.635800	0.665655	0.710533	0.770450	0.845525	0.892066	0.736429	0.581160	0.271652	11.066502	1.124577	0.802864	
63.850000	10.512389	10.447448	10.256902	10.082455	9.914696	9.753623	10.160991	10.744958	11.318695	12.435484	12.978538	13.511358	13.974044	13.447058	12.983646	12.581961	12.242701	11.750553	11.297649	11.348907	11.610295	11.889455	12.157577	12.414662	12.660708	12.895718	13.119680	12.801592	12.694692	12.640629	12.639450	12.691300	12.795949	12.907993	12.971819	12.793688	0.802810	0.748852	0.448517	0.161355	-0.110134	-0.365947	-0.126087	0.303343	0.766757	1.795507	2.360830	2.960100	3.563013	3.125670	2.735980	2.392403	2.095550	1.641083	1.389106	1.402581	1.164131	0.898919	0.647627	0.410249	0.186788	-0.022756	-0.218378	-0.264763	-0.298149	-0.345872	-0.407947	-0.484491	-0.575212	-0.636690	-0.647176	-0.583332	1.374325	1.388602	1.340376	1.265549	1.171668	1.058738	0.856312	0.644549	0.451258	0.120084	-0.017805	-0.137232	-0.232245	-0.281839	-0.356462	-0.456338	-0.581337	-0.907148	1.324833	1.327977	1.180371	1.001711	0.839150	0.692693	0.562347	0.448117	0.350014	0.536129	0.665299	0.811549	0.974896	1.155592	1.352956	1.328330	1.215212	0.779833	10.945757	1.194663	1.257650	
63.900000	10.666204	10.622314	10.482261	10.367620	10.251558	10.134078	10.578338	11.031061	11.488194	12.415672	12.886009	13.360743	13.452871	13.235281	12.876721	12.535681	12.250452	11.846676	11.153903	11.183898	11.460982	11.740879	11.998558	12.234024	12.447268	12.638281	12.807054	12.611430	12.529400	12.510906	12.556003	12.664916	12.837179	12.871862	12.837715	12.830840	0.893469	0.826817	0.490217	0.158111	-0.169997	-0.494101	-0.084686	0.373920	0.876573	2.013986	2.648715	3.327447	3.470692	3.134956	2.713756	2.332448	2.011768	1.551392	1.547993	1.577983	1.339248	1.090126	0.854803	0.633276	0.425544	0.231611	0.051481	-0.060943	-0.141146	-0.263296	-0.427430	-0.633861	-0.881790	-0.949911	-0.847556	-0.720776	1.508335	1.524616	1.513479	1.470559	1.423383	1.371952	1.086998	0.814815	0.557128	0.085236	-0.128971	-0.328690	-0.401108	-0.383121	-0.367880	-0.374232	-0.404000	-0.533910	1.399044	1.404942	1.167247	0.912585	0.688537	0.495103	0.332296	0.200127	0.098615	0.303040	0.460906	0.624686	0.794388	0.970236	1.151579	1.185024	1.033558	0.856707	10.961219	1.357270	1.370012	
63.950000	10.774040	10.741776	10.625843	10.554646	10.487677	10.506179	10.862958	11.212946	11.556149	12.222183	12.545012	12.851129	12.709572	12.571554	12.437578	12.307142	12.114314	11.802535	11.055629	11.063822	11.331549	11.610998	11.876243	12.127284	12.364119	12.586739	12.795143	12.804193	12.766263	12.799758	12.904728	13.004471	13.051295	13.105043	13.122890	13.125755	1.244143	1.187783	0.873019	0.527042	0.166591	-0.067475	0.311049	0.736339	1.208398	2.292747	2.905008	3.542078	3.204651	2.841642	2.454454	2.041714	1.684525	1.115473	1.739526	1.759323	1.485228	1.191782	0.918550	0.665533	0.432732	0.220152	0.027799	-0.172044	-0.282512	-0.445173	-0.660065	-0.879195	-1.038836	-1.166135	-1.181935	-1.065610	1.438903	1.470737	1.570261	1.596365	1.596298	1.505314	1.137828	0.779619	0.430683	-0.239357	-0.560460	-0.864501	-0.811552	-0.753948	-0.691916	-0.625237	-0.524114	-0.472181	1.102594	1.087256	0.872743	0.668743	0.492248	0.343264	0.221801	0.127872	0.061488	0.210133	0.343992	0.464839	0.572668	0.619580	0.633761	0.671546	0.680032	0.705942	11.005658	1.630764	1.208443	
64.000000	10.755736	10.724506	10.582804	10.507742	10.442630	10.542342	10.915107	11.275343	11.623055	12.280917	12.591073	12.699074	12.515812	12.324189	12.124933	11.917330	11.701691	11.471308	11.050997	11.064981	11.368936	11.681412	11.964322	12.217655	12.441409	12.635569	12.800117	12.844419	12.781279	12.811097	12.871131	12.933254	13.005722	13.088797	13.182467	13.278669	1.239650	1.203589	1.003215	0.748851	0.472369	0.393827	0.722668	1.079496	1.464310	2.317866	2.786590	2.952369	2.643541	2.346904	2.063525	1.792331	1.533758	1.162457	1.467776	1.466384	1.266365	1.032375	0.795748	0.556478	0.314557	0.069979	-0.177259	-0.548618	-0.667531	-0.822585	-0.929549	-1.022275	-1.120569	-1.224787	-1.334925	-1.292566	1.484801	1.544395	1.824805	1.998160	2.135398	2.066744	1.684153	1.305694	0.931366	0.195113	-0.166809	-0.412230	-0.474796	-0.516544	-0.537369	-0.537396	-0.516592	-0.417749	0.784549	0.743398	0.630998	0.555756	0.499648	0.462679	0.444856	0.446190	0.466690	0.575177	0.651228	0.730133	0.663898	0.586871	0.543884	0.534740	0.559557	0.571966	10.978420	1.490844	1.060840	
64.050000	10.640353	10.630674	10.581747	10.579395	10.577682	10.714071	11.004851	11.300540	11.601130	12.217014	12.532297	12.530594	12.383638	12.217842	12.033865	11.831074	11.609780	11.485571	10.604702	10.617687	10.929129	11.284311	11.597891	11.869856	12.100200	12.288904	12.435951	12.558011	12.483027	12.476719	12.506638	12.571474	12.670952	12.805397	12.974874	13.275327	0.934189	0.915399	0.825271	0.711979	0.567152	0.650948	1.000794	1.361131	1.731951	2.505042	2.907302	2.790464	2.474330	2.173112	1.887882	1.617552	1.362570	1.226913	0.901871	0.893244	0.857937	0.797213	0.712615	0.604133	0.471757	0.315474	0.135271	-0.271398	-0.438273	-0.603505	-0.769151	-0.942253	-1.122165	-1.309545	-1.504346	-1.751505	1.286838	1.315787	1.463759	1.562731	1.645828	1.591237	1.389860	1.176974	0.952585	0.469325	0.210469	0.033429	-0.094978	-0.208802	-0.307659	-0.391948	-0.461511	-0.472834	0.999760	0.975154	0.876558	0.810156	0.767787	0.749457	0.755173	0.784946	0.838787	0.983850	0.965492	0.771999	0.584390	0.450000	0.369263	0.341819	0.367873	0.531057	10.711884	1.083442	1.076245	
64.100000	10.674784	10.663330	10.602098	10.544811	10.516941	10.668131	10.949112	11.236257	11.529556	12.134609	12.446352	12.350196	12.230522	12.104330	11.972103	11.833368	11.688340	11.755730	10.685545	10.705981	10.965198	11.281330	11.553280	11.781034	11.964581	12.103909	12.198992	12.256348	12.305006	12.407615	12.526254	12.661110	12.811667	12.978470	13.161482	13.575694	1.176078	1.162357	1.103657	1.050584	0.952513	1.079474	1.381667	1.703425	2.044736	2.785978	3.185890	2.853236	2.482706	2.104923	1.721302	1.330442	0.932997	0.982985	1.071188	1.053347	0.974493	0.872772	0.742512	0.583701	0.396324	0.180366	-0.064187	-0.639160	-0.828695	-0.946136	-1.065957	-1.188313	-1.312752	-1.439729	-1.569196	-1.835200	1.261706	1.287455	1.421995	1.553943	1.644976	1.570716	1.379558	1.180336	0.973058	0.534357	0.302945	0.177106	0.057744	-0.059859	-0.175275	-0.288935	-0.400632	-0.438597	1.073919	1.055661	0.957392	0.881035	0.837182	0.825843	0.847031	0.900758	0.987041	1.257345	1.161185	0.935492	0.737255	0.566299	0.423220	0.307457	0.219166	0.125387	10.752380	1.300186	1.080622	
64.150000	10.477899	10.481628	10.498869	10.513741	10.538802	10.721157	10.963754	11.211794	11.465274	11.988523	12.205320	12.120925	12.029960	11.932306	11.828346	11.717715	11.600574	11.698526	10.224174	10.226265	10.398697	10.723393	11.017372	11.280636	11.513176	11.714979	11.886040	12.156553	12.318561	12.392038	12.469461	12.563703	12.674398	12.801934	12.946312	13.253984	0.979774	0.935084	0.714589	0.499251	0.286469	0.588021	1.132915	1.676667	2.219279	3.301081	3.688020	3.213738	2.740993	2.269215	1.800136	1.332027	0.865678	0.959118	1.274803	1.279238	1.265475	1.178954	1.053969	0.890508	0.688552	0.448084	0.169081	-0.476494	-0.756859	-0.957345	-1.143536	-1.325951	-1.503925	-1.678118	-1.848421	-2.104954	1.194979	1.224007	1.374268	1.532907	1.691073	1.562538	1.312630	1.062166	0.811147	0.307457	0.080582	0.001256	-0.074887	-0.147938	-0.217636	-0.284248	-0.347655	-0.305035	0.856825	0.850815	0.813774	0.773543	0.754229	0.755839	0.778381	0.821864	0.886300	0.979052	0.792759	0.645897	0.517464	0.403729	0.305093	0.221173	0.152073	0.112053	10.446888	1.321724	0.987818	
