HawtC2_ProjectName: 5MW_PowerProduction_Spar2 更多消息和教程请访问：http://www.hawtc.cn/
Powered By OpenWECD.HawtC2.AeroL @CopyRight 赵子祯
Time	RtArea    	RtAeroCp  	RtAeroCq  	RtAeroCt  	
25.400000	12468.981589	0.390138	0.057686	0.503444	
25.450000	12468.981589	0.401880	0.058614	0.510959	
25.500000	12468.981589	0.378273	0.055207	0.492171	
25.550000	12468.981589	0.351203	0.051341	0.471675	
25.600000	12468.981589	0.323881	0.047757	0.448312	
25.650000	12468.981589	0.334186	0.048976	0.455370	
25.700000	12468.981589	0.370431	0.053027	0.484698	
25.750000	12468.981589	0.395350	0.056251	0.506390	
25.800000	12468.981589	0.444430	0.061645	0.548717	
25.850000	12468.981589	0.442473	0.061889	0.548700	
25.900000	12468.981589	0.456489	0.063498	0.562371	
25.950000	12468.981589	0.475895	0.065986	0.579154	
26.000000	12468.981589	0.461972	0.065282	0.569436	
26.050000	12468.981589	0.400905	0.058321	0.520729	
26.100000	12468.981589	0.386355	0.055972	0.506487	
26.150000	12468.981589	0.394505	0.056517	0.509873	
26.200000	12468.981589	0.383938	0.055779	0.496705	
26.250000	12468.981589	0.351801	0.052331	0.467021	
26.300000	12468.981589	0.359975	0.053259	0.472657	
26.350000	12468.981589	0.363548	0.054250	0.470772	
26.400000	12468.981589	0.364257	0.054472	0.470256	
26.450000	12468.981589	0.386553	0.057612	0.486779	
26.500000	12468.981589	0.429739	0.062833	0.519986	
26.550000	12468.981589	0.416717	0.061293	0.510511	
26.600000	12468.981589	0.433846	0.062822	0.526371	
26.650000	12468.981589	0.446286	0.063711	0.535136	
26.700000	12468.981589	0.417980	0.059280	0.515411	
26.750000	12468.981589	0.417483	0.058100	0.517234	
26.800000	12468.981589	0.404914	0.057164	0.505732	
26.850000	12468.981589	0.409754	0.058015	0.507691	
26.900000	12468.981589	0.468837	0.064033	0.552474	
26.950000	12468.981589	0.473054	0.064591	0.553745	
27.000000	12468.981589	0.436559	0.060616	0.525738	
27.050000	12468.981589	0.398226	0.055247	0.496220	
27.100000	12468.981589	0.408815	0.055187	0.504025	
27.150000	12468.981589	0.454898	0.060266	0.540128	
27.200000	12468.981589	0.499051	0.066216	0.570617	
27.250000	12468.981589	0.473522	0.063868	0.553513	
27.300000	12468.981589	0.484030	0.064110	0.562201	
27.350000	12468.981589	0.488579	0.064845	0.564253	
27.400000	12468.981589	0.456642	0.061940	0.539850	
27.450000	12468.981589	0.442038	0.060537	0.530069	
27.500000	12468.981589	0.464305	0.063169	0.548857	
27.550000	12468.981589	0.451219	0.062017	0.538472	
27.600000	12468.981589	0.474948	0.064737	0.552287	
27.650000	12468.981589	0.461478	0.063030	0.537405	
27.700000	12468.981589	0.455721	0.060698	0.533935	
27.750000	12468.981589	0.489658	0.064013	0.560875	
27.800000	12468.981589	0.551207	0.070128	0.607953	
27.850000	12468.981589	0.534057	0.069294	0.591738	
27.900000	12468.981589	0.554082	0.070771	0.603325	
27.950000	12468.981589	0.598730	0.076454	0.629918	
28.000000	12468.981589	0.584097	0.076258	0.617971	
28.050000	12468.981589	0.583801	0.075373	0.619010	
28.100000	12468.981589	0.535430	0.070657	0.585153	
28.150000	12468.981589	0.473761	0.063577	0.543410	
28.200000	12468.981589	0.440811	0.059633	0.518345	
28.250000	12468.981589	0.455225	0.061071	0.528651	
28.300000	12468.981589	0.459570	0.061550	0.530277	
28.350000	12468.981589	0.451028	0.061175	0.520971	
28.400000	12468.981589	0.468225	0.062920	0.532072	
28.450000	12468.981589	0.478467	0.063697	0.537552	
28.500000	12468.981589	0.450117	0.060843	0.517526	
28.550000	12468.981589	0.424235	0.057760	0.501217	
28.600000	12468.981589	0.393285	0.054167	0.476499	
28.650000	12468.981589	0.413657	0.056989	0.490932	
28.700000	12468.981589	0.433957	0.059194	0.508794	
28.750000	12468.981589	0.444049	0.060393	0.517140	
28.800000	12468.981589	0.473887	0.064594	0.535453	
28.850000	12468.981589	0.468757	0.064091	0.532329	
28.900000	12468.981589	0.486880	0.065420	0.547162	
28.950000	12468.981589	0.525284	0.068808	0.575971	
29.000000	12468.981589	0.519253	0.068552	0.571134	
29.050000	12468.981589	0.482215	0.065331	0.542698	
29.100000	12468.981589	0.455177	0.062734	0.521229	
29.150000	12468.981589	0.435049	0.059977	0.503179	
29.200000	12468.981589	0.427397	0.059469	0.493988	
29.250000	12468.981589	0.463528	0.063456	0.520639	
29.300000	12468.981589	0.434960	0.061216	0.497852	
29.350000	12468.981589	0.406833	0.058084	0.476980	
29.400000	12468.981589	0.403241	0.056986	0.477207	
29.450000	12468.981589	0.376263	0.054868	0.456589	
29.500000	12468.981589	0.350214	0.052793	0.433425	
29.550000	12468.981589	0.368141	0.055587	0.445584	
29.600000	12468.981589	0.374386	0.056641	0.448507	
29.650000	12468.981589	0.399243	0.059270	0.467045	
29.700000	12468.981589	0.384735	0.057234	0.456710	
29.750000	12468.981589	0.346539	0.052450	0.426521	
29.800000	12468.981589	0.312219	0.048175	0.399155	
29.850000	12468.981589	0.308236	0.047698	0.395533	
29.900000	12468.981589	0.303966	0.047387	0.391521	
29.950000	12468.981589	0.307661	0.047545	0.394218	
30.000000	12468.981589	0.304587	0.047333	0.390641	
30.050000	12468.981589	0.311459	0.047688	0.396049	
30.100000	12468.981589	0.328698	0.049384	0.409322	
30.150000	12468.981589	0.340575	0.051159	0.418074	
30.200000	12468.981589	0.322359	0.048880	0.405788	
30.250000	12468.981589	0.336582	0.050637	0.418763	
30.300000	12468.981589	0.360803	0.053473	0.437340	
30.350000	12468.981589	0.348688	0.052603	0.428285	
30.400000	12468.981589	0.391354	0.057464	0.462465	
30.450000	12468.981589	0.397843	0.057840	0.467324	
30.500000	12468.981589	0.359876	0.053051	0.436041	
30.550000	12468.981589	0.364021	0.053231	0.438484	
30.600000	12468.981589	0.363782	0.052809	0.436527	
30.650000	12468.981589	0.348348	0.050893	0.422355	
30.700000	12468.981589	0.330917	0.048922	0.406232	
30.750000	12468.981589	0.339165	0.049559	0.410957	
30.800000	12468.981589	0.339165	0.050176	0.409624	
30.850000	12468.981589	0.335161	0.049608	0.406387	
30.900000	12468.981589	0.335548	0.049181	0.408493	
30.950000	12468.981589	0.348203	0.050950	0.418002	
31.000000	12468.981589	0.373799	0.054122	0.437950	
31.050000	12468.981589	0.419005	0.059502	0.471749	
31.100000	12468.981589	0.437116	0.062111	0.483635	
31.150000	12468.981589	0.404966	0.057825	0.460696	
31.200000	12468.981589	0.376629	0.053797	0.439754	
31.250000	12468.981589	0.372176	0.053078	0.435574	
31.300000	12468.981589	0.382146	0.053816	0.442239	
31.350000	12468.981589	0.384767	0.054081	0.442611	
31.400000	12468.981589	0.380136	0.054040	0.435490	
31.450000	12468.981589	0.348626	0.049923	0.410456	
31.500000	12468.981589	0.332314	0.047661	0.398032	
31.550000	12468.981589	0.365784	0.051623	0.423358	
31.600000	12468.981589	0.385741	0.053558	0.440072	
31.650000	12468.981589	0.371826	0.052993	0.431317	
31.700000	12468.981589	0.342820	0.050016	0.411932	
31.750000	12468.981589	0.352673	0.051391	0.417958	
31.800000	12468.981589	0.341155	0.049728	0.407718	
31.850000	12468.981589	0.316510	0.046791	0.388477	
31.900000	12468.981589	0.301757	0.045507	0.378251	
31.950000	12468.981589	0.318237	0.046998	0.392970	
32.000000	12468.981589	0.322630	0.047289	0.398168	
32.050000	12468.981589	0.327329	0.048147	0.402443	
32.100000	12468.981589	0.311617	0.047054	0.386976	
32.150000	12468.981589	0.280106	0.043555	0.358280	
32.200000	12468.981589	0.265239	0.042034	0.342890	
32.250000	12468.981589	0.247558	0.040109	0.327709	
32.300000	12468.981589	0.261162	0.041864	0.340134	
32.350000	12468.981589	0.273829	0.043720	0.350751	
32.400000	12468.981589	0.290283	0.046133	0.365127	
32.450000	12468.981589	0.300036	0.047958	0.371020	
32.500000	12468.981589	0.302609	0.048626	0.370778	
32.550000	12468.981589	0.287830	0.046721	0.357703	
32.600000	12468.981589	0.273243	0.044694	0.344614	
32.650000	12468.981589	0.258228	0.042474	0.331575	
32.700000	12468.981589	0.276870	0.044296	0.346330	
32.750000	12468.981589	0.255674	0.041157	0.327964	
32.800000	12468.981589	0.237444	0.038678	0.311058	
32.850000	12468.981589	0.240054	0.038667	0.312345	
32.900000	12468.981589	0.228534	0.036527	0.300207	
32.950000	12468.981589	0.214779	0.034485	0.285067	
33.000000	12468.981589	0.202489	0.033387	0.272713	
33.050000	12468.981589	0.191115	0.032289	0.264302	
33.100000	12468.981589	0.181274	0.030721	0.256991	
33.150000	12468.981589	0.196085	0.032423	0.270593	
33.200000	12468.981589	0.175825	0.029417	0.251962	
33.250000	12468.981589	0.170211	0.029074	0.246424	
33.300000	12468.981589	0.157760	0.027479	0.235184	
33.350000	12468.981589	0.171627	0.029400	0.248740	
33.400000	12468.981589	0.183689	0.031307	0.260921	
33.450000	12468.981589	0.195902	0.032846	0.274149	
33.500000	12468.981589	0.203661	0.034348	0.281104	
33.550000	12468.981589	0.208801	0.035435	0.286547	
33.600000	12468.981589	0.203278	0.034174	0.281725	
33.650000	12468.981589	0.185480	0.031354	0.266509	
33.700000	12468.981589	0.189244	0.031926	0.270111	
33.750000	12468.981589	0.201669	0.034158	0.281107	
33.800000	12468.981589	0.245086	0.040036	0.319117	
33.850000	12468.981589	0.265620	0.043324	0.337308	
33.900000	12468.981589	0.270667	0.044265	0.341904	
33.950000	12468.981589	0.286959	0.046367	0.355099	
34.000000	12468.981589	0.272773	0.044033	0.343482	
34.050000	12468.981589	0.270403	0.043676	0.341268	
34.100000	12468.981589	0.266462	0.043295	0.336593	
34.150000	12468.981589	0.257128	0.041703	0.326769	
34.200000	12468.981589	0.244044	0.039514	0.313927	
34.250000	12468.981589	0.236193	0.038081	0.303321	
34.300000	12468.981589	0.217372	0.035723	0.286908	
34.350000	12468.981589	0.221279	0.035585	0.289655	
34.400000	12468.981589	0.220689	0.035174	0.287244	
34.450000	12468.981589	0.222147	0.035513	0.288015	
34.500000	12468.981589	0.217980	0.034633	0.285518	
34.550000	12468.981589	0.202828	0.032870	0.271066	
34.600000	12468.981589	0.203312	0.033389	0.271571	
34.650000	12468.981589	0.185401	0.030456	0.259300	
34.700000	12468.981589	0.181541	0.029794	0.254720	
34.750000	12468.981589	0.180708	0.030015	0.254192	
34.800000	12468.981589	0.170957	0.029040	0.247055	
34.850000	12468.981589	0.174453	0.029435	0.248794	
34.900000	12468.981589	0.195317	0.032838	0.267730	
34.950000	12468.981589	0.191596	0.032742	0.263842	
35.000000	12468.981589	0.179665	0.031164	0.252800	
35.050000	12468.981589	0.175530	0.030468	0.249819	
35.100000	12468.981589	0.160608	0.028119	0.236075	
35.150000	12468.981589	0.139876	0.025439	0.217073	
35.200000	12468.981589	0.147816	0.026509	0.225658	
35.250000	12468.981589	0.157071	0.028317	0.235491	
35.300000	12468.981589	0.179637	0.032149	0.258398	
35.350000	12468.981589	0.201064	0.035636	0.279038	
35.400000	12468.981589	0.208711	0.036763	0.286391	
35.450000	12468.981589	0.219996	0.038017	0.296693	
35.500000	12468.981589	0.223157	0.038411	0.298492	
35.550000	12468.981589	0.238818	0.040282	0.311687	
35.600000	12468.981589	0.215960	0.037129	0.291257	
35.650000	12468.981589	0.219729	0.038034	0.292287	
35.700000	12468.981589	0.227185	0.039301	0.295799	
35.750000	12468.981589	0.213089	0.036375	0.281077	
35.800000	12468.981589	0.196487	0.033854	0.265819	
35.850000	12468.981589	0.183931	0.031932	0.251819	
35.900000	12468.981589	0.176794	0.030659	0.244044	
35.950000	12468.981589	0.167745	0.029405	0.236044	
36.000000	12468.981589	0.147660	0.026633	0.218112	
36.050000	12468.981589	0.160517	0.028318	0.231855	
36.100000	12468.981589	0.180647	0.031543	0.250962	
36.150000	12468.981589	0.172316	0.030380	0.245142	
36.200000	12468.981589	0.162606	0.028777	0.236751	
36.250000	12468.981589	0.155247	0.027598	0.228800	
36.300000	12468.981589	0.163359	0.028520	0.236781	
36.350000	12468.981589	0.168662	0.029128	0.240606	
36.400000	12468.981589	0.164724	0.028506	0.236301	
36.450000	12468.981589	0.167188	0.029205	0.239851	
36.500000	12468.981589	0.177459	0.030555	0.249852	
36.550000	12468.981589	0.178212	0.030610	0.251644	
36.600000	12468.981589	0.178656	0.030532	0.250374	
36.650000	12468.981589	0.164366	0.028822	0.239191	
36.700000	12468.981589	0.162550	0.028532	0.237218	
36.750000	12468.981589	0.168624	0.029608	0.241061	
36.800000	12468.981589	0.181409	0.031826	0.253334	
36.850000	12468.981589	0.196787	0.034512	0.269208	
36.900000	12468.981589	0.196603	0.034696	0.271244	
36.950000	12468.981589	0.183534	0.033043	0.260455	
37.000000	12468.981589	0.179549	0.032871	0.256199	
37.050000	12468.981589	0.169804	0.031407	0.247268	
37.100000	12468.981589	0.186722	0.033930	0.263297	
37.150000	12468.981589	0.223130	0.039200	0.293899	
37.200000	12468.981589	0.219025	0.038546	0.288793	
37.250000	12468.981589	0.186691	0.033332	0.259201	
37.300000	12468.981589	0.185251	0.032359	0.257470	
37.350000	12468.981589	0.188894	0.032631	0.258981	
37.400000	12468.981589	0.202503	0.033418	0.269590	
37.450000	12468.981589	0.194317	0.032084	0.260769	
37.500000	12468.981589	0.197419	0.032633	0.262361	
37.550000	12468.981589	0.215097	0.034855	0.275344	
37.600000	12468.981589	0.216354	0.036064	0.275377	
37.650000	12468.981589	0.191994	0.033176	0.254376	
37.700000	12468.981589	0.185086	0.031607	0.251131	
37.750000	12468.981589	0.181850	0.031111	0.248283	
37.800000	12468.981589	0.172060	0.029728	0.242152	
37.850000	12468.981589	0.168171	0.029440	0.239115	
37.900000	12468.981589	0.166987	0.029122	0.238435	
37.950000	12468.981589	0.168184	0.029075	0.238716	
38.000000	12468.981589	0.169251	0.029343	0.242116	
38.050000	12468.981589	0.174506	0.030128	0.248264	
38.100000	12468.981589	0.186578	0.031837	0.260561	
38.150000	12468.981589	0.190817	0.032029	0.263650	
38.200000	12468.981589	0.175987	0.029911	0.249080	
38.250000	12468.981589	0.179463	0.030309	0.253210	
38.300000	12468.981589	0.205350	0.034215	0.278522	
38.350000	12468.981589	0.226103	0.037478	0.295291	
38.400000	12468.981589	0.275490	0.043630	0.333978	
38.450000	12468.981589	0.302483	0.046552	0.355006	
38.500000	12468.981589	0.336191	0.051035	0.383537	
38.550000	12468.981589	0.366669	0.054080	0.408439	
38.600000	12468.981589	0.382590	0.056593	0.419924	
38.650000	12468.981589	0.338342	0.051159	0.388114	
38.700000	12468.981589	0.339983	0.050706	0.389826	
38.750000	12468.981589	0.319612	0.048205	0.372764	
38.800000	12468.981589	0.299462	0.044939	0.355450	
38.850000	12468.981589	0.258992	0.039572	0.320147	
38.900000	12468.981589	0.263829	0.039888	0.324735	
38.950000	12468.981589	0.294501	0.043109	0.349448	
39.000000	12468.981589	0.286577	0.042241	0.342949	
39.050000	12468.981589	0.285978	0.042653	0.337365	
39.100000	12468.981589	0.279581	0.042414	0.324291	
39.150000	12468.981589	0.282401	0.043442	0.323696	
39.200000	12468.981589	0.305550	0.046223	0.345147	
39.250000	12468.981589	0.279199	0.042556	0.329579	
39.300000	12468.981589	0.242672	0.037679	0.301258	
39.350000	12468.981589	0.254492	0.038642	0.311220	
39.400000	12468.981589	0.249206	0.038342	0.306307	
39.450000	12468.981589	0.242257	0.038133	0.302709	
39.500000	12468.981589	0.267856	0.041620	0.327879	
39.550000	12468.981589	0.265532	0.041705	0.330335	
39.600000	12468.981589	0.280221	0.042705	0.342851	
39.650000	12468.981589	0.302982	0.045525	0.360846	
39.700000	12468.981589	0.299263	0.044764	0.354830	
39.750000	12468.981589	0.259017	0.039375	0.322712	
39.800000	12468.981589	0.243751	0.037172	0.309888	
39.850000	12468.981589	0.252498	0.038692	0.316463	
39.900000	12468.981589	0.261631	0.040595	0.323217	
39.950000	12468.981589	0.269039	0.042480	0.329098	
40.000000	12468.981589	0.300153	0.046690	0.354746	
40.050000	12468.981589	0.357711	0.054341	0.404080	
40.100000	12468.981589	0.384456	0.058482	0.426122	
40.150000	12468.981589	0.382292	0.058534	0.422391	
40.200000	12468.981589	0.378793	0.057444	0.419213	
40.250000	12468.981589	0.343511	0.053424	0.392707	
40.300000	12468.981589	0.318593	0.050149	0.374731	
40.350000	12468.981589	0.273742	0.044582	0.339981	
40.400000	12468.981589	0.322217	0.049356	0.378022	
40.450000	12468.981589	0.305272	0.047453	0.364812	
40.500000	12468.981589	0.295768	0.046308	0.358062	
40.550000	12468.981589	0.282151	0.044368	0.345791	
40.600000	12468.981589	0.286916	0.044917	0.348102	
40.650000	12468.981589	0.283752	0.045199	0.343608	
40.700000	12468.981589	0.265651	0.043084	0.325315	
40.750000	12468.981589	0.246088	0.040443	0.306588	
40.800000	12468.981589	0.245792	0.039544	0.306062	
40.850000	12468.981589	0.230698	0.037219	0.293167	
40.900000	12468.981589	0.227946	0.036813	0.289745	
40.950000	12468.981589	0.215392	0.035525	0.278804	
41.000000	12468.981589	0.212322	0.034592	0.276927	
41.050000	12468.981589	0.214329	0.034301	0.278201	
41.100000	12468.981589	0.227701	0.035847	0.289787	
41.150000	12468.981589	0.271148	0.041330	0.324889	
41.200000	12468.981589	0.238618	0.037569	0.299435	
41.250000	12468.981589	0.192027	0.031787	0.259318	
41.300000	12468.981589	0.183929	0.030584	0.250631	
41.350000	12468.981589	0.194964	0.031847	0.259720	
41.400000	12468.981589	0.211395	0.033798	0.276600	
41.450000	12468.981589	0.230001	0.036746	0.294142	
41.500000	12468.981589	0.249308	0.039935	0.312683	
41.550000	12468.981589	0.266875	0.042255	0.328012	
41.600000	12468.981589	0.256841	0.041511	0.321773	
41.650000	12468.981589	0.262372	0.042626	0.327035	
41.700000	12468.981589	0.248073	0.041473	0.317840	
41.750000	12468.981589	0.265846	0.043900	0.333538	
41.800000	12468.981589	0.281302	0.046089	0.348285	
41.850000	12468.981589	0.311221	0.050084	0.374010	
41.900000	12468.981589	0.312151	0.051195	0.374524	
41.950000	12468.981589	0.299869	0.048903	0.365083	
42.000000	12468.981589	0.264539	0.044505	0.335702	
42.050000	12468.981589	0.279017	0.045926	0.347513	
42.100000	12468.981589	0.273623	0.045502	0.345225	
42.150000	12468.981589	0.285107	0.047134	0.354241	
42.200000	12468.981589	0.242161	0.041510	0.317171	
42.250000	12468.981589	0.256730	0.042890	0.327238	
42.300000	12468.981589	0.260802	0.043158	0.325028	
42.350000	12468.981589	0.241289	0.040307	0.305880	
42.400000	12468.981589	0.252256	0.041079	0.313481	
42.450000	12468.981589	0.228647	0.037758	0.294791	
42.500000	12468.981589	0.206363	0.034939	0.275793	
42.550000	12468.981589	0.193681	0.033137	0.263138	
42.600000	12468.981589	0.207890	0.035197	0.274169	
42.650000	12468.981589	0.183944	0.032400	0.252563	
42.700000	12468.981589	0.166061	0.030268	0.235717	
42.750000	12468.981589	0.159808	0.029608	0.228814	
42.800000	12468.981589	0.157897	0.028650	0.228446	
42.850000	12468.981589	0.154415	0.027729	0.230133	
42.900000	12468.981589	0.145186	0.026457	0.222313	
42.950000	12468.981589	0.124473	0.023320	0.200995	
43.000000	12468.981589	0.122164	0.022745	0.198142	
43.050000	12468.981589	0.125437	0.023512	0.203117	
43.100000	12468.981589	0.145358	0.026961	0.225159	
43.150000	12468.981589	0.154987	0.029386	0.233598	
43.200000	12468.981589	0.161285	0.030867	0.239063	
43.250000	12468.981589	0.152413	0.029688	0.232052	
43.300000	12468.981589	0.152504	0.029780	0.232973	
43.350000	12468.981589	0.165505	0.032479	0.248820	
43.400000	12468.981589	0.180153	0.035060	0.264202	
43.450000	12468.981589	0.165661	0.033254	0.251003	
43.500000	12468.981589	0.158489	0.032152	0.243999	
43.550000	12468.981589	0.149134	0.030567	0.235365	
43.600000	12468.981589	0.150938	0.031162	0.237147	
43.650000	12468.981589	0.149369	0.031070	0.235418	
43.700000	12468.981589	0.164351	0.033532	0.250924	
43.750000	12468.981589	0.187574	0.036912	0.275451	
43.800000	12468.981589	0.207419	0.039377	0.294883	
43.850000	12468.981589	0.206449	0.038667	0.292496	
43.900000	12468.981589	0.217631	0.040081	0.302520	
43.950000	12468.981589	0.224201	0.041089	0.305392	
44.000000	12468.981589	0.221989	0.041021	0.300300	
44.050000	12468.981589	0.222979	0.040990	0.301564	
44.100000	12468.981589	0.211542	0.038857	0.289987	
44.150000	12468.981589	0.207704	0.038068	0.285195	
44.200000	12468.981589	0.177736	0.033686	0.258225	
44.250000	12468.981589	0.168442	0.031968	0.248417	
44.300000	12468.981589	0.171106	0.031914	0.250824	
44.350000	12468.981589	0.182668	0.033503	0.258793	
44.400000	12468.981589	0.183941	0.033727	0.258074	
44.450000	12468.981589	0.180354	0.032822	0.257718	
44.500000	12468.981589	0.158097	0.029174	0.238556	
44.550000	12468.981589	0.149848	0.027724	0.229797	
44.600000	12468.981589	0.166384	0.029897	0.246064	
44.650000	12468.981589	0.159203	0.028947	0.239382	
44.700000	12468.981589	0.140629	0.026306	0.221493	
44.750000	12468.981589	0.160570	0.028961	0.242842	
44.800000	12468.981589	0.192912	0.033911	0.275837	
44.850000	12468.981589	0.190532	0.034656	0.275416	
44.900000	12468.981589	0.195687	0.035856	0.282996	
44.950000	12468.981589	0.220903	0.039329	0.308405	
45.000000	12468.981589	0.226078	0.041070	0.315532	
45.050000	12468.981589	0.210391	0.039967	0.302801	
45.100000	12468.981589	0.226855	0.042175	0.318507	
45.150000	12468.981589	0.254130	0.045801	0.343203	
45.200000	12468.981589	0.235939	0.043268	0.325594	
45.250000	12468.981589	0.219371	0.040355	0.310916	
45.300000	12468.981589	0.243078	0.042911	0.335166	
45.350000	12468.981589	0.256709	0.045364	0.347325	
45.400000	12468.981589	0.283696	0.049949	0.371376	
45.450000	12468.981589	0.300946	0.052530	0.386920	
45.500000	12468.981589	0.277962	0.049666	0.366844	
45.550000	12468.981589	0.276276	0.048883	0.365297	
45.600000	12468.981589	0.281683	0.049447	0.369672	
45.650000	12468.981589	0.271327	0.047997	0.358903	
45.700000	12468.981589	0.271178	0.048000	0.355574	
45.750000	12468.981589	0.272893	0.048394	0.353910	
45.800000	12468.981589	0.242163	0.044493	0.325550	
45.850000	12468.981589	0.255499	0.045776	0.335907	
45.900000	12468.981589	0.244729	0.043566	0.327716	
45.950000	12468.981589	0.238739	0.041968	0.323581	
46.000000	12468.981589	0.247933	0.042955	0.330847	
46.050000	12468.981589	0.246323	0.042599	0.328123	
46.100000	12468.981589	0.240545	0.041686	0.324438	
46.150000	12468.981589	0.228092	0.039518	0.313304	
46.200000	12468.981589	0.243424	0.040926	0.328051	
46.250000	12468.981589	0.253800	0.041453	0.336940	
46.300000	12468.981589	0.282086	0.044611	0.363031	
46.350000	12468.981589	0.283079	0.045019	0.364536	
46.400000	12468.981589	0.285877	0.045345	0.365154	
46.450000	12468.981589	0.281591	0.045609	0.363528	
46.500000	12468.981589	0.313404	0.049605	0.393069	
46.550000	12468.981589	0.332684	0.051861	0.413294	
46.600000	12468.981589	0.319587	0.050554	0.403630	
46.650000	12468.981589	0.337898	0.052840	0.420363	
46.700000	12468.981589	0.340056	0.053687	0.423570	
46.750000	12468.981589	0.332122	0.054629	0.420072	
46.800000	12468.981589	0.353345	0.058923	0.435387	
46.850000	12468.981589	0.360609	0.060322	0.441742	
46.900000	12468.981589	0.372891	0.060853	0.454811	
46.950000	12468.981589	0.357114	0.058766	0.443023	
47.000000	12468.981589	0.335172	0.056385	0.425445	
47.050000	12468.981589	0.310505	0.053288	0.405755	
47.100000	12468.981589	0.326853	0.055459	0.419169	
47.150000	12468.981589	0.315547	0.054787	0.405834	
47.200000	12468.981589	0.319892	0.055050	0.410944	
47.250000	12468.981589	0.318930	0.054331	0.411173	
47.300000	12468.981589	0.306466	0.052407	0.400467	
47.350000	12468.981589	0.283816	0.049827	0.379091	
47.400000	12468.981589	0.285080	0.050512	0.376652	
47.450000	12468.981589	0.298791	0.052904	0.384844	
47.500000	12468.981589	0.285791	0.051741	0.369631	
47.550000	12468.981589	0.286585	0.051152	0.368552	
47.600000	12468.981589	0.283791	0.049766	0.362276	
47.650000	12468.981589	0.304185	0.051164	0.379630	
47.700000	12468.981589	0.328937	0.053656	0.402341	
47.750000	12468.981589	0.324083	0.052307	0.401935	
47.800000	12468.981589	0.306974	0.049396	0.390595	
47.850000	12468.981589	0.285723	0.047265	0.369873	
47.900000	12468.981589	0.292355	0.048423	0.374644	
47.950000	12468.981589	0.287533	0.048087	0.372750	
48.000000	12468.981589	0.286314	0.048229	0.371748	
48.050000	12468.981589	0.299281	0.049396	0.383860	
48.100000	12468.981589	0.296824	0.049264	0.381519	
48.150000	12468.981589	0.294576	0.049003	0.380546	
48.200000	12468.981589	0.329798	0.053746	0.411661	
48.250000	12468.981589	0.358888	0.057869	0.436692	
48.300000	12468.981589	0.340530	0.056149	0.422844	
48.350000	12468.981589	0.354293	0.057313	0.434947	
48.400000	12468.981589	0.312500	0.052373	0.400747	
48.450000	12468.981589	0.303511	0.051317	0.391562	
48.500000	12468.981589	0.318556	0.053467	0.407312	
48.550000	12468.981589	0.344378	0.057467	0.429692	
48.600000	12468.981589	0.382505	0.062300	0.458944	
48.650000	12468.981589	0.384455	0.062185	0.460013	
48.700000	12468.981589	0.358274	0.059511	0.441083	
48.750000	12468.981589	0.354380	0.059596	0.438468	
48.800000	12468.981589	0.347831	0.058486	0.434929	
48.850000	12468.981589	0.320465	0.054593	0.413667	
48.900000	12468.981589	0.318155	0.055251	0.409609	
48.950000	12468.981589	0.336695	0.056530	0.426195	
49.000000	12468.981589	0.292766	0.049868	0.390315	
49.050000	12468.981589	0.292221	0.049644	0.387554	
49.100000	12468.981589	0.325377	0.054649	0.413172	
49.150000	12468.981589	0.336783	0.055867	0.422634	
49.200000	12468.981589	0.325086	0.054928	0.410396	
49.250000	12468.981589	0.317272	0.053703	0.403016	
49.300000	12468.981589	0.308467	0.051515	0.396780	
49.350000	12468.981589	0.316342	0.051989	0.402000	
49.400000	12468.981589	0.281792	0.048123	0.369264	
49.450000	12468.981589	0.285742	0.048757	0.371478	
49.500000	12468.981589	0.273092	0.046473	0.362824	
49.550000	12468.981589	0.260863	0.044279	0.352144	
49.600000	12468.981589	0.251829	0.043266	0.344425	
49.650000	12468.981589	0.245116	0.042076	0.333881	
49.700000	12468.981589	0.254862	0.043895	0.337733	
49.750000	12468.981589	0.295450	0.049882	0.372427	
49.800000	12468.981589	0.314437	0.052418	0.391777	
49.850000	12468.981589	0.301925	0.051793	0.382306	
49.900000	12468.981589	0.294491	0.051234	0.378496	
49.950000	12468.981589	0.298320	0.050970	0.381382	
50.000000	12468.981589	0.315485	0.053289	0.394464	
50.050000	12468.981589	0.312333	0.053375	0.390314	
50.100000	12468.981589	0.283571	0.049247	0.371592	
50.150000	12468.981589	0.290344	0.049906	0.377339	
50.200000	12468.981589	0.277587	0.048595	0.369678	
50.250000	12468.981589	0.254506	0.045514	0.352449	
50.300000	12468.981589	0.274658	0.047850	0.374324	
50.350000	12468.981589	0.263298	0.047515	0.363187	
50.400000	12468.981589	0.262697	0.048115	0.361568	
50.450000	12468.981589	0.244723	0.046520	0.345132	
50.500000	12468.981589	0.241505	0.045762	0.344172	
50.550000	12468.981589	0.229973	0.043338	0.336094	
50.600000	12468.981589	0.229983	0.043232	0.337594	
50.650000	12468.981589	0.242673	0.045441	0.351542	
50.700000	12468.981589	0.250435	0.046317	0.360340	
50.750000	12468.981589	0.264915	0.048174	0.375463	
50.800000	12468.981589	0.272379	0.049738	0.379753	
50.850000	12468.981589	0.284273	0.051813	0.388290	
50.900000	12468.981589	0.312127	0.055444	0.412266	
50.950000	12468.981589	0.308343	0.054978	0.405570	
51.000000	12468.981589	0.300430	0.054055	0.396559	
